"FTHG","P90_home_H","HC","HF","HFRM_H"
1,3.25,-0.648944588763294,2.65376956764752,3
0,1.8,0.995048369437051,-0.239867263646763,-0.2
2,2.2,-0.977743180403363,2.1714967624318,-0.4
2,1.2,-0.977743180403363,-0.963276471470333,1
1,3.4,0.337451186156913,0.483541944176807,-0.4
1,1.4,0.00865259451684387,-0.722140068862476,-0.4
2,2.8,1.32384696107712,0.00126913896109393,0.6
1,0.6,-0.977743180403363,0.242405541568951,-0.4
3,1.8,-0.320145997123225,-0.239867263646763,-0.2
2,3,-0.648944588763294,-0.481003666254619,1.2
0,1.2,0.666249777796982,-0.481003666254619,-1.2
0,3.8,-0.648944588763294,-0.481003666254619,-0.4
4,5.6,-0.320145997123225,-0.239867263646763,2.4
2,2.5,1.32384696107712,0.483541944176807,0
4,2.4,-1.30654177204343,0.242405541568951,-0.8
1,1,1.65264555271719,-0.481003666254619,-1
1,3.8,0.00865259451684387,1.20695115200038,0.6
1,4.75,0.00865259451684387,-0.481003666254619,0.4
0,1.6,0.995048369437051,-0.963276471470333,-0.2
3,3.4,-1.30654177204343,0.96581474939252,0.6
3,3.4,-0.648944588763294,-0.481003666254619,1.8
0,1.5,-0.977743180403363,0.724678346784664,-0.4
4,2.33333333333333,0.337451186156913,-0.963276471470333,0.4
2,1.5,-0.648944588763294,-0.722140068862476,0.2
1,2.5,-0.977743180403363,1.68922395721609,0
0,1.66666666666667,-0.320145997123225,-0.481003666254619,-0.6
1,3,0.666249777796982,0.483541944176807,1.2
1,1.16666666666667,0.995048369437051,1.93036035982395,-0.4
1,3,-0.320145997123225,1.44808755460823,-0.4
1,3.33333333333333,0.00865259451684387,0.00126913896109393,0.8
1,3.16666666666667,-0.648944588763294,0.00126913896109393,-0.6
3,5.16666666666667,-0.977743180403363,-0.239867263646763,2.6
3,3.2,0.337451186156913,-1.44554927668605,0.2
0,3.33333333333333,-0.648944588763294,-1.44554927668605,1
1,0.833333333333333,0.00865259451684387,-0.722140068862476,-1.2
4,1.33333333333333,-0.648944588763294,-0.481003666254619,-1
2,5,-1.30654177204343,0.724678346784664,0.8
3,2.5,0.995048369437051,-0.963276471470333,-0.2
1,3.33333333333333,0.995048369437051,0.724678346784664,0.2
3,3.83333333333333,0.995048369437051,-0.963276471470333,1.8
1,1.71428571428571,1.32384696107712,-0.963276471470333,-0.8
0,3,0.00865259451684387,0.00126913896109393,0.8
0,1.42857142857143,-1.30654177204343,2.1714967624318,-0.6
0,0.714285714285714,0.00865259451684387,-1.44554927668605,-1.4
1,3.57142857142857,0.00865259451684387,0.242405541568951,0.4
1,1.42857142857143,1.98144414435726,1.44808755460823,-0.6
2,1.71428571428571,-0.977743180403363,0.96581474939252,0.4
2,2.57142857142857,0.00865259451684387,0.483541944176807,0.6
1,3.16666666666667,-0.648944588763294,0.483541944176807,1
0,0.625,-0.977743180403363,0.483541944176807,-1.6
0,2.25,0.337451186156913,-1.20441287407819,0.8
2,3.28571428571429,0.995048369437051,0.724678346784664,1.2
1,5.28571428571429,0.00865259451684387,0.483541944176807,2.4
3,3.57142857142857,1.65264555271719,0.724678346784664,0.6
3,3.375,1.65264555271719,-0.963276471470333,0.2
1,2.25,0.00865259451684387,0.96581474939252,0.2
3,3.42857142857143,1.98144414435726,-1.20441287407819,0.6
0,1.71428571428571,-1.6353403636835,-1.20441287407819,0
2,2.71428571428571,0.666249777796982,1.68922395721609,-1.2
1,1.28571428571429,1.65264555271719,-0.239867263646763,-1.2
1,1.28571428571429,-1.30654177204343,-0.239867263646763,-0.8
3,2.57142857142857,-0.648944588763294,0.00126913896109393,0.4
1,3.71428571428571,0.00865259451684387,0.724678346784664,1.2
2,2.71428571428571,-0.977743180403363,-0.481003666254619,-1.4
1,5,-0.320145997123225,0.724678346784664,2.2
2,4,1.65264555271719,-0.722140068862476,1.2
1,2.71428571428571,-0.320145997123225,2.41263316503966,0.6
2,1.625,-0.648944588763294,0.96581474939252,0.2
1,5,0.995048369437051,-0.239867263646763,0.6
3,3.375,0.00865259451684387,-1.6866856792939,0.8
1,1.88888888888889,-0.648944588763294,-0.722140068862476,0
4,4.42857142857143,0.337451186156913,-0.239867263646763,0.6
0,1.88888888888889,-1.30654177204343,1.44808755460823,-0.8
0,2.42857142857143,1.32384696107712,0.00126913896109393,0
2,1.77777777777778,0.666249777796982,-0.239867263646763,0.4
4,3,0.337451186156913,1.44808755460823,0.8
1,1.11111111111111,0.00865259451684387,0.483541944176807,-1
2,2.77777777777778,-0.977743180403363,-0.963276471470333,1
3,3.125,1.98144414435726,-1.20441287407819,0.2
0,3.25,-0.320145997123225,0.00126913896109393,1.8
3,2.375,2.6390413276374,0.96581474939252,0.4
4,2.125,-0.648944588763294,-0.239867263646763,-1.2
0,2.75,-0.648944588763294,0.724678346784664,-0.8
3,5.75,1.32384696107712,0.724678346784664,2.2
2,3.875,0.337451186156913,-0.963276471470333,2.2
3,4.11111111111111,0.666249777796982,0.00126913896109393,1.6
0,2.22222222222222,-1.30654177204343,0.242405541568951,0.8
1,1.625,0.00865259451684387,0.242405541568951,-0.8
0,0.625,-1.6353403636835,0.724678346784664,-2
2,3.875,0.995048369437051,1.44808755460823,1
4,3.11111111111111,-1.30654177204343,-1.20441287407819,0.6
4,3.22222222222222,-0.977743180403363,-0.239867263646763,1
2,1.33333333333333,-0.648944588763294,0.00126913896109393,-0.4
1,1.7,-0.320145997123225,2.41263316503966,-0.6
3,1.9,0.00865259451684387,0.00126913896109393,0.8
0,3,-1.6353403636835,1.68922395721609,1
2,1.77777777777778,-0.648944588763294,0.724678346784664,0.8
0,2.6,-0.320145997123225,0.242405541568951,-0.2
0,2.1,1.32384696107712,1.44808755460823,-0.2
2,2.44444444444444,0.00865259451684387,0.483541944176807,-1
2,5.77777777777778,-0.320145997123225,-0.481003666254619,1.6
1,4.625,1.32384696107712,-1.20441287407819,2.4
4,4.1,0.337451186156913,-0.963276471470333,2.2
0,2,-0.648944588763294,-1.6866856792939,0.4
1,1.4,0.666249777796982,0.242405541568951,-0.8
0,0.6,0.666249777796982,-1.6866856792939,-1.6
2,3.77777777777778,-0.320145997123225,0.00126913896109393,1
0,3.77777777777778,-1.30654177204343,-0.963276471470333,0.6
2,1.3,0.666249777796982,-0.963276471470333,-0.4
2,2.45454545454545,-0.648944588763294,-0.481003666254619,1.2
2,3.1,-0.977743180403363,0.724678346784664,1.2
3,1.81818181818182,-0.320145997123225,0.00126913896109393,-1
2,1.81818181818182,0.00865259451684387,-0.963276471470333,1
2,2.27272727272727,-0.320145997123225,0.242405541568951,0.8
1,1.9,0.337451186156913,-0.963276471470333,1
1,2.36363636363636,-1.30654177204343,-0.722140068862476,-0.6
0,3.3,0.00865259451684387,0.96581474939252,1.6
0,2.8,1.98144414435726,-1.20441287407819,0.6
7,3.4,-0.648944588763294,-0.239867263646763,1.4
1,2.27272727272727,-0.648944588763294,0.483541944176807,0.2
0,3.33333333333333,1.65264555271719,1.93036035982395,1
2,2.77777777777778,-1.30654177204343,0.724678346784664,-0.4
1,2.3,-0.320145997123225,-0.963276471470333,0.8
1,4.55555555555556,1.32384696107712,-1.20441287407819,2.2
3,2.54545454545455,-0.977743180403363,1.44808755460823,-0.2
0,1.54545454545455,-0.648944588763294,1.93036035982395,-0.4
1,0.666666666666667,-0.648944588763294,0.00126913896109393,-1.2
0,3.4,0.00865259451684387,0.242405541568951,-0.2
5,1.45454545454545,0.337451186156913,-0.481003666254619,0.2
2,3,-0.648944588763294,-1.20441287407819,1
1,2.16666666666667,-0.320145997123225,1.44808755460823,-0.8
2,2.2,0.666249777796982,-0.963276471470333,-0.2
0,2.16666666666667,-0.648944588763294,-0.239867263646763,0.6
0,3.63636363636364,0.995048369437051,-0.722140068862476,1.4
0,2,0.00865259451684387,0.00126913896109393,1.4
1,5.54545454545455,0.00865259451684387,-0.722140068862476,1.6
1,3.75,-1.6353403636835,0.483541944176807,2.6
2,2.41666666666667,-0.648944588763294,0.724678346784664,-1.2
0,2.9,-0.977743180403363,-1.20441287407819,0.4
1,2.16666666666667,-0.977743180403363,-0.963276471470333,0.8
0,0.9,-1.30654177204343,1.20695115200038,-1
1,3.36363636363636,-0.320145997123225,0.483541944176807,-0.2
2,3.36363636363636,1.98144414435726,-1.6866856792939,2.4
1,2.16666666666667,-0.320145997123225,-1.6866856792939,0.4
4,2.83333333333333,-1.30654177204343,2.41263316503966,0.6
1,4.4,1.65264555271719,0.00126913896109393,1.8
3,2.81818181818182,-0.977743180403363,0.00126913896109393,0.2
1,1.41666666666667,0.00865259451684387,-0.239867263646763,-0.2
0,1.66666666666667,0.00865259451684387,1.20695115200038,1.4
1,3.08333333333333,-0.648944588763294,-0.239867263646763,1
1,2.30769230769231,0.995048369437051,0.00126913896109393,-0.8
4,3.69230769230769,0.666249777796982,-0.722140068862476,2.2
0,2.27272727272727,0.00865259451684387,0.242405541568951,-0.6
2,2,0.337451186156913,-0.963276471470333,0.2
2,1.91666666666667,-0.648944588763294,0.724678346784664,0.4
2,2.69230769230769,0.00865259451684387,0.00126913896109393,-1.2
2,5.25,-0.320145997123225,0.242405541568951,1
3,3.41666666666667,-0.320145997123225,0.00126913896109393,1.4
2,2.72727272727273,-1.6353403636835,-0.239867263646763,1
1,3.33333333333333,0.666249777796982,0.242405541568951,1.6
1,2.30769230769231,1.65264555271719,2.41263316503966,0.2
1,2.75,0.00865259451684387,-1.20441287407819,-0.4
6,2.23076923076923,-0.648944588763294,1.44808755460823,0.8
3,1.92307692307692,-0.320145997123225,0.96581474939252,-1.4
1,1.38461538461538,3.29663851091753,-0.239867263646763,0.2
0,3.25,-0.648944588763294,-1.20441287407819,0
3,2.83333333333333,1.65264555271719,-0.239867263646763,1
1,0.818181818181818,-0.320145997123225,0.724678346784664,-1.4
3,3.16666666666667,-0.648944588763294,-0.722140068862476,-0.6
1,3.69230769230769,2.31024273599733,-0.239867263646763,1.2
2,2.64285714285714,0.00865259451684387,0.724678346784664,0.2
2,3.46153846153846,-0.648944588763294,-0.239867263646763,1.6
0,2.28571428571429,-0.320145997123225,0.00126913896109393,0.4
1,1.53846153846154,0.00865259451684387,0.00126913896109393,1.2
1,3.33333333333333,-0.977743180403363,2.41263316503966,1
0,2.61538461538462,-1.6353403636835,-0.963276471470333,1
2,5.07692307692308,0.00865259451684387,-1.44554927668605,1.2
2,2.75,0.00865259451684387,3.13604237286323,0.4
2,3,0.666249777796982,0.00126913896109393,0.8
1,3.92307692307692,1.98144414435726,-2.16895848450962,1
0,2,0.00865259451684387,-1.44554927668605,0.8
1,2.21428571428571,3.29663851091753,0.483541944176807,0.4
0,2.28571428571429,-1.96413895532357,-0.481003666254619,1.6
0,3.85714285714286,1.98144414435726,-1.92782208190176,0.8
1,2.58333333333333,-0.977743180403363,-0.239867263646763,-0.8
3,2.76923076923077,1.65264555271719,1.20695115200038,0.6
1,1.85714285714286,0.00865259451684387,-0.239867263646763,0
2,3.15384615384615,-1.6353403636835,-0.239867263646763,0.4
2,2.84615384615385,0.00865259451684387,-0.481003666254619,0.6
3,3.28571428571429,0.00865259451684387,0.242405541568951,1.2
1,3.07692307692308,0.00865259451684387,2.1714967624318,-0.8
1,1.64285714285714,0.00865259451684387,-0.239867263646763,1.2
2,2.86666666666667,-0.977743180403363,-0.722140068862476,1
4,3,0.337451186156913,-0.239867263646763,0.6
2,5.14285714285714,-0.648944588763294,-0.481003666254619,1.4
3,2.46666666666667,0.666249777796982,0.483541944176807,0.6
2,1.2,0.666249777796982,-0.481003666254619,-0.4
0,0.714285714285714,-0.320145997123225,0.242405541568951,-1
2,2.93333333333333,-0.320145997123225,-1.20441287407819,2
2,2.57142857142857,-1.96413895532357,0.724678346784664,1.2
2,3.8,-0.320145997123225,-1.6866856792939,2.6
5,3.92857142857143,0.666249777796982,-1.20441287407819,0.6
3,3.35714285714286,0.666249777796982,-1.6866856792939,1.4
0,1.71428571428571,1.32384696107712,-0.481003666254619,1.2
3,3.28571428571429,0.00865259451684387,-0.481003666254619,1.2
2,3.46153846153846,0.337451186156913,-0.963276471470333,1.2
4,2.85714285714286,-0.648944588763294,-1.6866856792939,1.4
0,2.85714285714286,0.00865259451684387,-0.239867263646763,1
1,1.92857142857143,0.00865259451684387,-0.239867263646763,-0.6
2,3,-0.320145997123225,0.00126913896109393,0.8
1,2,-1.96413895532357,-0.239867263646763,0.8
1,2.6,-1.30654177204343,1.93036035982395,1
0,2.125,0.666249777796982,-0.481003666254619,-0.2
2,5,1.65264555271719,-1.92782208190176,1.4
3,4.06666666666667,-0.320145997123225,-0.239867263646763,1.2
0,0.666666666666667,-0.648944588763294,-0.239867263646763,-1.2
1,3.06666666666667,-0.648944588763294,-0.722140068862476,-1.2
3,2.6,-0.320145997123225,-0.239867263646763,1
3,3.9375,-1.30654177204343,0.242405541568951,2.2
4,2.42857142857143,-1.6353403636835,-0.481003666254619,-0.2
2,3.46666666666667,0.00865259451684387,-0.722140068862476,1
1,4.71428571428571,-0.977743180403363,-0.722140068862476,2.2
5,3.33333333333333,0.666249777796982,-0.963276471470333,2
0,1.6,-1.30654177204343,-0.481003666254619,0.4
1,3.2,-0.977743180403363,0.96581474939252,1.6
2,2.6875,-0.648944588763294,-1.20441287407819,1.6
1,2.11764705882353,0.337451186156913,-0.963276471470333,0.8
3,2.4375,-0.320145997123225,-0.481003666254619,0.8
0,1.8,-1.6353403636835,-0.481003666254619,-0.6
0,2.66666666666667,-1.30654177204343,0.483541944176807,1.2
0,2.8125,1.98144414435726,-0.963276471470333,0.8
1,3.25,1.98144414435726,0.00126913896109393,1.4
1,1.5625,-0.320145997123225,-0.239867263646763,-0.6
0,2.6875,0.00865259451684387,0.724678346784664,1
2,1.58823529411765,0.337451186156913,-0.239867263646763,-0.2
2,3.4375,0.666249777796982,-2.16895848450962,0.8
1,2.9375,2.31024273599733,0.724678346784664,-0.8
0,2.05882352941176,0.00865259451684387,0.483541944176807,-0.2
4,4.9375,-0.320145997123225,-1.44554927668605,1.4
1,4.1875,-0.977743180403363,-1.6866856792939,1.6
2,4.23529411764706,-0.320145997123225,0.724678346784664,1.8
1,2.66666666666667,0.00865259451684387,0.242405541568951,0
1,1.86666666666667,-0.977743180403363,-0.963276471470333,-0.4
0,4.6875,3.29663851091753,-1.6866856792939,2
3,3.17647058823529,-0.320145997123225,-1.20441287407819,1.6
0,2.82352941176471,-0.648944588763294,1.44808755460823,1
0,2.64705882352941,0.337451186156913,0.724678346784664,1.4
2,2.25,-1.30654177204343,-0.239867263646763,0.2
3,2.64705882352941,0.337451186156913,0.00126913896109393,0.8
1,1.8125,0.337451186156913,-0.239867263646763,-0.2
1,2.70588235294118,0.995048369437051,1.20695115200038,0.6
3,2.25,-0.320145997123225,2.1714967624318,0
0,3.17647058823529,0.00865259451684387,-0.239867263646763,1.2
2,2.58823529411765,0.00865259451684387,-0.722140068862476,1
3,5,0.00865259451684387,-1.6866856792939,2
2,2.5,-0.648944588763294,-1.6866856792939,0
1,0.705882352941177,2.31024273599733,0.724678346784664,-1.2
1,3.58823529411765,0.995048369437051,-1.44554927668605,1
0,1.64705882352941,-0.977743180403363,0.00126913896109393,-0.8
3,2.82352941176471,0.666249777796982,-0.722140068862476,-0.6
2,1.70588235294118,0.995048369437051,0.483541944176807,0
1,3.35294117647059,-0.320145997123225,-0.963276471470333,2.2
4,2.72222222222222,0.995048369437051,0.242405541568951,0.6
0,2.5,1.65264555271719,0.483541944176807,1
3,2.83333333333333,-0.648944588763294,0.724678346784664,1.2
2,1.77777777777778,0.666249777796982,-0.963276471470333,0
1,2.29411764705882,-0.648944588763294,-0.481003666254619,0.2
0,2.16666666666667,-0.648944588763294,-0.239867263646763,0.4
1,2.72222222222222,0.00865259451684387,-0.481003666254619,0.4
0,1.83333333333333,0.00865259451684387,-0.963276471470333,0
0,2.61111111111111,-0.648944588763294,-0.722140068862476,0.8
3,4.88888888888889,-1.30654177204343,0.96581474939252,2.2
3,4.22222222222222,0.00865259451684387,-1.44554927668605,1.6
1,2.38888888888889,0.995048369437051,-0.481003666254619,0.6
0,2.38888888888889,-0.648944588763294,0.00126913896109393,1.2
1,2.83333333333333,-0.977743180403363,-0.481003666254619,-0.4
1,3.44444444444444,0.00865259451684387,-0.481003666254619,0.4
0,4.15789473684211,1.32384696107712,-0.481003666254619,1.6
0,0.666666666666667,-0.320145997123225,0.96581474939252,-1.6
0,1.61111111111111,0.995048369437051,-1.20441287407819,-1.2
1,3,-0.320145997123225,1.20695115200038,0.6
1,2.73684210526316,0.00865259451684387,-0.963276471470333,1
1,2.38888888888889,1.98144414435726,1.93036035982395,-0.2
2,0.666666666666667,1.32384696107712,1.20695115200038,-1.6
4,3.36842105263158,-0.320145997123225,-0.239867263646763,2.2
2,2.05263157894737,0.337451186156913,-0.481003666254619,0.4
2,3.33333333333333,-0.648944588763294,1.68922395721609,0.6
1,2.94444444444444,-0.320145997123225,-1.44554927668605,0.4
2,2.57894736842105,2.6390413276374,0.724678346784664,0.8
1,2.36842105263158,0.666249777796982,-1.20441287407819,-0.6
4,4.44444444444444,0.666249777796982,-0.963276471470333,1.2
1,2.89473684210526,-0.977743180403363,0.96581474939252,1.4
1,2,-0.320145997123225,-1.92782208190176,0.6
2,2.73684210526316,1.65264555271719,0.96581474939252,-0.4
1,0,3.78118250762999,-0.591933479181216,2.4
2,0,-0.119765961780135,1.69295647431738,0.2
2,0,-2.0702401964852,-0.0841801561815272,0.4
2,0,-0.769924040015157,1.18520315131769,1.2
3,0,-0.119765961780135,1.94683313581723,0
3,0,0.530392116454886,-1.0996868021809,0
1,0,-2.0702401964852,-0.591933479181216,0
3,0,-0.119765961780135,0.423573166818162,-0.2
3,0,-0.444845000897646,-1.35356346368075,2.4
5,0,-0.444845000897646,0.423573166818162,1.4
2,0,-0.119765961780135,-1.86131678668044,0.6
1,0,-0.444845000897646,-0.0841801561815272,0
2,1,-1.42008211825018,-0.845810140681061,0.4
1,0,-0.444845000897646,2.45458645881692,0.6
0,0,-0.769924040015157,0.423573166818162,0.4
1,0,-1.74516115736769,-0.845810140681061,0.4
0,0,0.530392116454886,0.677449828318006,-0.8
2,0,-1.09500307913267,0.677449828318006,0.4
2,0,-0.119765961780135,-0.338056817681372,-0.4
1,1,0.855471155572397,1.18520315131769,0.2
2,1,-0.119765961780135,0.677449828318006,1.8
1,1,-1.42008211825018,0.93132648981785,-1
0,3,0.205313077337375,-0.845810140681061,0.8
1,1,-0.769924040015157,1.94683313581723,0
1,0,-0.769924040015157,-0.0841801561815272,-0.4
2,4,-1.42008211825018,0.423573166818162,0.6
0,1,0.205313077337375,-0.591933479181216,0.4
0,3,0.530392116454886,0.677449828318006,0.4
1,1,2.80594539027746,-1.86131678668044,1.8
1,2,-0.119765961780135,0.169696505318317,0.8
2,3,-0.119765961780135,-0.0841801561815272,2.8
3,3.5,-1.42008211825018,2.45458645881692,0
1,4.5,-0.444845000897646,-0.0841801561815272,2
1,3,-0.769924040015157,0.93132648981785,1.8
1,3.5,-0.119765961780135,0.423573166818162,0.6
0,0.5,0.205313077337375,-0.0841801561815272,0
1,2,-1.09500307913267,0.677449828318006,0.6
1,1.5,-0.119765961780135,-1.60744012518059,0.2
0,3.5,0.855471155572397,-1.35356346368075,1.4
0,1.5,0.855471155572397,-1.60744012518059,-0.4
2,5,-0.769924040015157,0.423573166818162,0.6
1,1,0.530392116454886,-0.0841801561815272,0
0,0.5,0.205313077337375,-0.0841801561815272,-0.2
4,1,-0.769924040015157,-0.338056817681372,0
1,4.5,-1.74516115736769,0.169696505318317,2.6
0,6,1.18055019468991,-0.338056817681372,1.8
0,1.5,1.83070827292493,-0.338056817681372,0.2
0,2.5,-0.444845000897646,-0.338056817681372,0.6
2,1.33333333333333,0.530392116454886,-0.0841801561815272,2
3,2.5,0.205313077337375,-0.338056817681372,0.8
2,3,-0.769924040015157,-0.591933479181216,1
0,2.66666666666667,-0.444845000897646,1.69295647431738,0.8
3,3.5,-0.119765961780135,-0.0841801561815272,1.6
2,1.33333333333333,-0.769924040015157,-0.0841801561815272,-0.6
0,1.66666666666667,-0.119765961780135,0.423573166818162,-0.6
1,3,-1.42008211825018,-1.60744012518059,0.4
1,1.33333333333333,-0.769924040015157,0.677449828318006,0
1,2,0.855471155572397,-0.0841801561815272,1.2
0,4.33333333333333,1.50562923380742,-1.0996868021809,0.8
2,3.66666666666667,-1.74516115736769,0.677449828318006,0.8
1,1,-0.769924040015157,1.69295647431738,-0.6
1,5,0.205313077337375,0.169696505318317,2.2
1,4,0.530392116454886,0.423573166818162,0.8
2,0.666666666666667,1.18055019468991,-1.0996868021809,-0.2
2,2.66666666666667,-0.444845000897646,0.93132648981785,0.6
2,4.33333333333333,0.530392116454886,-1.86131678668044,1.6
2,1.33333333333333,-0.119765961780135,-1.0996868021809,0
0,1.66666666666667,1.18055019468991,-1.0996868021809,0
3,1,-1.09500307913267,2.96233978181661,-0.2
3,3.66666666666667,0.530392116454886,-1.60744012518059,1
1,3.25,-1.42008211825018,0.169696505318317,1
1,2.5,0.530392116454886,-1.60744012518059,1.8
0,2,-1.09500307913267,0.423573166818162,0
2,1.25,1.18055019468991,-0.0841801561815272,-0.6
2,3.25,-0.769924040015157,1.94683313581723,0.4
0,3.25,0.530392116454886,0.93132648981785,0.4
1,1.25,-1.42008211825018,-1.35356346368075,0.2
1,1.75,-1.09500307913267,2.20070979731707,0.8
2,2.25,-1.09500307913267,-0.845810140681061,0.2
1,3.5,-0.769924040015157,-0.0841801561815272,1.2
0,0.75,0.855471155572397,0.169696505318317,-1
2,4.75,0.855471155572397,-1.60744012518059,1.6
2,3.25,-0.769924040015157,0.169696505318317,0.8
4,1.66666666666667,-1.09500307913267,0.423573166818162,-0.2
0,3,0.205313077337375,-0.0841801561815272,0.6
2,4.75,-0.444845000897646,0.423573166818162,2
1,2,0.530392116454886,1.18520315131769,-0.8
0,3.25,1.18055019468991,-1.60744012518059,0.2
1,2,0.855471155572397,0.423573166818162,0.4
1,4.25,3.13102442939497,-1.60744012518059,1.6
0,4,0.205313077337375,1.43907981281754,1.2
0,2.6,-0.444845000897646,-0.338056817681372,0.2
3,2.2,0.530392116454886,-0.338056817681372,1.6
0,1.4,1.18055019468991,-0.0841801561815272,0
3,3.2,-0.444845000897646,1.43907981281754,0.6
0,1.2,0.530392116454886,0.677449828318006,0
0,1,0.205313077337375,0.423573166818162,-0.2
2,1,-0.444845000897646,0.93132648981785,0
1,1.8,0.855471155572397,0.93132648981785,0.2
0,4,-0.444845000897646,0.677449828318006,0.2
1,1,-0.444845000897646,-0.591933479181216,-0.6
1,2.6,-0.769924040015157,-1.0996868021809,-0.2
2,2.8,0.855471155572397,-1.0996868021809,1.6
3,5,0.855471155572397,-1.60744012518059,1.6
0,1.6,0.205313077337375,0.93132648981785,-0.2
2,1.2,1.18055019468991,0.677449828318006,-0.2
2,3,-0.769924040015157,0.677449828318006,1
2,2.4,0.205313077337375,0.677449828318006,0.4
1,1.6,0.530392116454886,-0.338056817681372,0
0,2,-0.119765961780135,1.18520315131769,0
4,4.16666666666667,0.855471155572397,0.169696505318317,1.2
0,2.83333333333333,-0.119765961780135,0.93132648981785,1.2
0,2,-0.119765961780135,1.43907981281754,0.8
1,1.83333333333333,0.205313077337375,-1.35356346368075,-0.4
1,3.16666666666667,4.1062615467475,-0.338056817681372,1.4
2,1.5,-0.769924040015157,-1.86131678668044,-0.4
3,2.33333333333333,-1.42008211825018,1.43907981281754,0.4
3,3.6,-1.42008211825018,-1.35356346368075,1.2
3,2.16666666666667,0.205313077337375,0.423573166818162,-0.6
1,3.5,1.50562923380742,-0.591933479181216,1.8
1,4.66666666666667,-0.444845000897646,-0.591933479181216,1.4
1,2.83333333333333,-0.444845000897646,1.43907981281754,0.8
3,2.16666666666667,-0.444845000897646,2.45458645881692,0.8
0,2.33333333333333,-1.42008211825018,0.423573166818162,-0.4
2,3.33333333333333,0.855471155572397,0.423573166818162,0.8
2,2.66666666666667,-0.769924040015157,-1.60744012518059,-0.4
1,1.66666666666667,-2.0702401964852,1.69295647431738,-0.4
1,2,-0.769924040015157,1.18520315131769,-0.2
0,3.4,-0.119765961780135,-1.60744012518059,0.8
1,3.14285714285714,0.855471155572397,1.43907981281754,1.2
3,3,0.205313077337375,-0.338056817681372,-0.4
1,1.14285714285714,-0.119765961780135,0.93132648981785,0.2
0,2.42857142857143,-0.769924040015157,-1.60744012518059,0
1,2.57142857142857,0.530392116454886,-0.845810140681061,1.8
1,1.57142857142857,-0.444845000897646,0.93132648981785,-0.2
1,4.85714285714286,-1.09500307913267,0.93132648981785,1.4
1,1.42857142857143,1.18055019468991,0.169696505318317,-0.6
3,2.28571428571429,-1.09500307913267,-0.0841801561815272,0.2
0,1.28571428571429,-0.119765961780135,1.94683313581723,0.2
1,3.28571428571429,-1.74516115736769,0.677449828318006,0.8
0,3.42857142857143,-1.09500307913267,0.169696505318317,-0.2
2,2.42857142857143,-0.119765961780135,1.18520315131769,-0.4
0,3,-0.444845000897646,0.169696505318317,1.6
3,5,-1.09500307913267,0.677449828318006,1.2
3,3.14285714285714,-1.09500307913267,0.677449828318006,1.8
2,1.85714285714286,-1.09500307913267,1.69295647431738,0.2
1,2.28571428571429,-0.119765961780135,-0.0841801561815272,0.4
2,3,-0.119765961780135,0.423573166818162,0.8
1,3.14285714285714,-0.444845000897646,-0.338056817681372,-0.2
2,1.625,1.83070827292493,-0.338056817681372,-0.6
0,2.57142857142857,0.530392116454886,-0.845810140681061,0.6
2,2.625,-1.09500307913267,0.93132648981785,0.4
0,2.375,0.855471155572397,-0.0841801561815272,1
1,1.125,-0.444845000897646,-0.591933479181216,-0.2
2,2.375,0.205313077337375,-0.591933479181216,1
3,1.85714285714286,-1.74516115736769,-0.338056817681372,-0.2
0,1.75,0.205313077337375,-0.0841801561815272,0
1,2.28571428571429,0.205313077337375,-0.591933479181216,0.2
4,3,-0.769924040015157,-0.338056817681372,-0.4
4,3.125,2.48086635115995,-1.35356346368075,1
3,5.125,0.205313077337375,0.677449828318006,2
1,2,0.205313077337375,-0.591933479181216,0.4
2,3.125,-0.119765961780135,1.94683313581723,1
5,2.75,-0.444845000897646,-1.35356346368075,1.2
0,1.25,-1.42008211825018,0.423573166818162,0.2
1,4.375,-0.769924040015157,0.93132648981785,1.4
2,2,1.18055019468991,-0.338056817681372,-0.2
1,4.5,0.205313077337375,0.93132648981785,1.2
0,2.44444444444444,-0.769924040015157,-0.591933479181216,-0.2
2,3.22222222222222,0.205313077337375,0.169696505318317,1.8
0,2.77777777777778,0.530392116454886,0.93132648981785,0
0,1.33333333333333,-1.42008211825018,-0.845810140681061,0.2
2,2.11111111111111,-0.769924040015157,-1.35356346368075,0
1,2.88888888888889,0.855471155572397,1.18520315131769,0
0,2.75,-0.119765961780135,-0.591933479181216,0
2,2.66666666666667,-0.444845000897646,1.18520315131769,0.8
1,2.22222222222222,-0.119765961780135,0.169696505318317,0.6
1,1.55555555555556,-1.74516115736769,3.21621644331645,0
2,2.22222222222222,-0.444845000897646,1.69295647431738,0.2
6,3.33333333333333,0.205313077337375,0.423573166818162,1.2
0,2.77777777777778,-0.119765961780135,-0.0841801561815272,-0.2
0,2.55555555555556,-1.42008211825018,1.18520315131769,0.2
2,3.44444444444444,0.205313077337375,-0.591933479181216,1.8
0,2.22222222222222,0.530392116454886,2.70846312031676,0.4
2,1.88888888888889,1.50562923380742,-2.87682343267982,0.2
3,2.44444444444444,-0.444845000897646,-0.0841801561815272,0.4
3,3.22222222222222,-0.119765961780135,0.423573166818162,1
0,2.88888888888889,1.83070827292493,-0.591933479181216,0
2,2.44444444444444,-1.09500307913267,-0.591933479181216,-1
1,2.11111111111111,-1.09500307913267,0.169696505318317,-0.4
2,3.3,-0.444845000897646,0.677449828318006,0
