"FTHG","ELO_H","ELO_A"
2,1193.6535877763,1031.09168157969
0,995.904976195794,1054.4583306581
0,909.115113807769,1044.30094490037
0,1002.64913234788,1047.50707733523
1,1066.62592346749,1045.64126230402
1,981.287873742535,1046.06931146478
2,1097.16470508315,1052.64185095963
0,934.383206407732,1051.19417489823
1,995.643965095704,1069.33300021456
0,1061.43181811413,1034.83786059199
1,1045.10960332503,1054.15905606141
2,1279.72428096799,1064.41505206402
1,1020.82153249199,1102.87966775266
4,1248.87471059095,1090.30078384328
1,1084.51946019743,1037.2720670789
3,1080.8415123506,1046.86570421266
1,1028.43360436196,1085.79050417271
0,1045.74125314188,1042.86758483315
1,1069.41936787027,1036.45730039599
1,991.612625006131,1069.48155618965
4,1328.83745997845,1042.92237002118
0,1132.35240691713,1048.32596660675
2,1048.87532141621,1047.51461763781
2,1025.24897675707,1099.24781573685
2,1003.22222353811,1065.04542760358
2,1024.80341619355,1026.26461571119
3,1159.84175360262,1044.95023071024
2,1042.83149274304,1073.07893377166
1,1039.9801755683,1056.33475670632
1,1101.06002799685,1051.81940784736
1,981.561180628263,1071.75326651207
6,1321.38010249481,1029.06289021443
3,1073.53581427945,1148.33316371171
1,1094.76516566689,1068.75219475573
0,981.563396370667,1065.71167379833
3,1216.94325135856,1044.28728986352
1,1021.2015176899,1128.5160735294
3,1067.11189236895,1048.96901292033
1,1011.0899455399,1026.01644992232
2,1028.81744763191,1047.40200292401
2,1187.47532408009,1048.3740876396
0,942.546138514128,1058.16180566893
1,989.168786840819,1065.32621745968
1,997.368654336177,1048.47187286221
0,898.389578203329,1093.74387416627
2,1012.97298866852,1024.17945639984
2,1059.35896313536,1044.54376888995
2,1124.58290093713,1032.1752691247
1,1000.39875361561,1023.63481716811
0,1065.58206746939,1024.23798494148
1,986.132111326396,1059.8071477574
0,1151.12518268941,1038.99327464822
0,941.437336408596,1024.92370111076
1,969.261890548281,1066.92753076533
3,1146.30821750629,1053.99517780345
1,1053.51738728011,1092.51828735122
2,1187.75577530545,1036.19338639889
2,1120.05151801465,1038.44794740934
3,1212.47445542142,1056.69128335534
1,1050.27497992574,1099.68407964828
1,1068.27044800211,1028.25760836153
2,1004.95519542571,1066.04134994935
4,1208.37084317005,1043.150026056
2,1113.52988710457,1045.42206930279
3,1154.17166554959,1045.32032312113
2,1099.89467048129,1050.20255326686
0,979.737151061708,1094.62003235683
2,1110.9602459236,1041.52370663729
2,1096.46432458104,1053.60122986297
2,1025.90781632865,1031.67441498481
5,1283.37494183154,1036.54730155984
3,1075.62580635201,1033.50647567488
0,1030.1933585756,1053.18457180161
3,1232.82599530228,1048.11676376193
2,1032.45427081848,1032.78848721578
4,1184.0394620892,1063.30368560962
0,992.853734583643,1056.10077789265
1,1041.36872616225,1115.73655628953
2,1406.28103994341,1009.89389721319
1,1004.94329316732,1064.56817541
1,1124.05150520322,1036.85859317978
0,937.15418864185,1061.30584441768
2,1027.35047920759,1023.84418970947
3,1178.48729978148,1037.76398112324
0,985.194179840703,1084.73663093364
1,1106.63955668762,1054.58993472036
3,1154.53204149674,1045.51925417153
3,1080.0653803337,1025.88829382013
4,1269.93442836447,1058.3329338026
2,1137.35493419796,1033.66407166849
1,942.125103866691,1041.77971308727
5,1166.80110696556,1037.74331340492
0,950.457357473841,1115.37592007031
1,1081.03906970186,1063.67808758196
2,1212.0001033273,1023.10880075254
1,1214.20477576299,985.457878143699
3,1148.37085566931,1052.00286954969
0,1022.59598237156,1050.33305773507
0,1001.37126666671,1048.83479444225
0,918.812661336829,1076.07971181259
1,1045.81792510229,1053.35220938457
1,993.020125744975,1094.37948397525
0,944.831691470269,1055.80651199278
2,1147.85373021985,1020.8264132338
2,1115.91546519449,1041.95788709884
1,1068.41172206076,1036.32897352466
0,956.296383277954,1046.39288665826
4,1214.94028924112,1045.54959117778
1,979.810326109595,1028.60430515309
2,1032.22979866283,1030.37215166778
1,1103.70760572907,1046.51850385135
1,1043.00241758139,1062.79373204756
0,916.386984831375,1030.15289411375
3,1195.57520602646,1032.86389391948
0,1032.68414078732,1052.77200763826
0,989.780939480546,1061.8423562239
2,1094.91705056639,1055.43390373318
3,1151.37081316274,1048.60986732322
1,974.397822122899,1103.53572466271
1,981.483270662438,1058.55766788936
3,1166.15903327882,1033.6105332453
0,988.401900554675,1062.18133137142
2,1101.49224230423,1048.72848921294
3,1076.29665901124,1022.32505884618
2,992.203425175596,1113.90775788836
1,1170.73977114631,991.567000475358
1,1075.97689161135,1078.20837718685
0,950.282129835672,1080.08213857776
3,1209.01528440706,1050.40217306098
2,1095.74216456122,1055.79894338716
1,1053.95748429842,1047.60452154088
4,1214.32154627078,1038.25487541437
0,959.325060815996,1039.95657394543
3,1091.57286623627,1033.4097326164
2,1114.23985086294,1036.18324138771
1,977.757015182623,1081.66717938103
0,1005.66342300392,1044.33159969153
1,1066.50924088954,1077.81081806264
0,969.498042532096,1050.19249189183
0,1088.47098976058,1005.12936923528
3,1068.96820435503,1032.34457564811
3,1204.24424280655,1031.6777020381
1,1134.8970809817,1021.24702494504
0,1036.67686417645,1014.71405341232
1,1181.32542096397,1006.4236688688
1,1008.14854515176,1027.39299155405
0,917.679557308251,1034.08816741381
0,1052.44341821259,1009.87228821004
0,1027.75706845036,1010.96881049024
1,998.947844590087,1075.79398963685
1,1063.41155487615,1041.34069530119
1,1158.19771442428,1022.18227441476
2,1125.49487681349,1000.8360955526
4,1344.28798550899,1041.35311450137
2,1144.8918953221,1012.40039071352
2,1060.41420499892,1023.71941327671
1,1005.814162036,1023.11104552305
2,1193.51061615001,1013.66208350838
1,1008.44655549158,1042.52658158537
4,1146.78174348034,1021.80066642042
1,1021.92485828517,1038.31178869799
1,1123.69554019911,1005.62636853687
2,1119.48619824753,1027.69189164353
2,1038.49301819535,1029.2822920458
0,1032.18096356629,1061.39333837763
3,1117.38033927962,1025.23311850984
2,1072.78851269322,1043.48837225272
0,1022.05990740229,1019.78216285261
1,1022.76025890374,1075.90572999648
1,1045.8914481869,1054.8839155796
0,1032.31442199139,1039.26240780443
2,1061.56130361283,1025.10173135457
1,1079.38485218184,1055.36252912443
1,1059.49812443493,1044.83688142988
1,1062.50294309017,1043.58093348601
2,1099.62340139146,1050.73158625865
2,1051.38981150354,1097.46423063824
2,1018.42610843483,1031.90654615781
2,1087.17814283331,1066.62630760594
0,981.587113647621,1073.25133185602
3,1226.01138160041,1047.77667058875
3,1089.79077587271,1029.00519161138
1,1096.41730313602,1031.00935741112
1,1078.9004077908,1024.42921654866
0,964.615341299037,1034.72258355341
2,1083.8812530414,1073.04138690581
2,1048.93091089599,1020.35931106
0,986.66318874918,1063.18837397022
1,1107.69058784563,1056.12955012481
1,1086.2504353237,1054.26481454436
2,1127.86075340193,1022.7848998839
1,1052.97736010961,1048.41537441847
0,957.111510807037,1068.47134774856
2,1082.44164449875,1059.69916141292
2,1054.79186297837,1023.67484525518
4,1152.3664775972,1057.39501956361
0,987.882252293438,1061.96178723525
2,1040.9145905163,1023.63284619735
1,1000.42404366751,1061.42470552986
0,1118.057042107,1099.80662707312
1,1017.06246110843,1040.81996712273
1,1058.63244519765,1045.91729297132
0,1120.87609961433,1104.49751712915
0,1010.0290252795,1040.77225033033
3,1164.52866795756,1035.1617875875
0,954.635957847393,1056.38928650571
3,1171.53225320736,1038.59282131745
0,1021.19199153087,1065.29779507623
0,969.801983215792,1039.44085217923
2,1107.29884982726,1039.17202166129
1,1023.28067711362,1038.32200261418
0,1001.98707186228,1048.76974388855
1,1010.97415275246,1057.07672841355
1,985.838630051363,1062.6360489164
2,1037.84528073967,1052.73895662586
3,1062.5332204415,1031.75013402086
0,1023.54743308207,1023.67742692255
2,1052.9268663693,1062.7828841423
2,1050.62002573292,1035.14143959831
2,1095.48817410866,1055.46014189208
1,988.651971335817,1104.86192690446
0,961.060592543455,1117.48740249715
4,1145.82365046357,1020.14352265928
0,1015.28448258019,1038.46019056007
0,973.829326161367,1031.9041957141
1,1011.91773133759,1041.95166592382
1,1071.37894485734,1035.47201312296
2,1135.5219592755,1043.78105884506
3,1266.93894711449,1021.17708574544
3,1103.08676053679,1023.38102204115
3,1168.63831376938,1027.36525393684
1,1094.12358097232,1036.03742280787
1,990.211570644443,1018.01087196564
1,993.512343129257,1044.14814526251
3,1167.90353783416,1026.44422475872
0,966.579466259394,1037.84362868488
2,1139.54783240555,1027.37327242572
2,1029.14397416008,1063.03558009546
1,1054.28924613665,1091.55042212502
1,1067.48696190314,1029.05311466848
0,939.009308112828,1048.30624017189
1,1078.89822858206,1031.70192336021
3,1150.11949877544,1049.88883238774
1,1056.78565278084,1039.90447866245
0,1021.94194800478,1027.47174895078
1,1013.34012050777,1032.11431277874
1,1019.64057818111,1034.8397797965
1,1041.56856325767,1053.7012238981
1,1012.26678442972,1054.5197955599
3,1162.21552613027,1036.74298406272
0,1025.65802887497,1018.09401822051
1,1236.9955105408,1045.43689871916
0,987.80908864854,1061.29471116644
2,1094.79669642475,1055.95307598229
0,963.367392779279,1031.10012169319
3,1083.70728325557,1019.13157037556
3,1101.23069117869,1029.43189067823
2,1045.02869178245,1070.48270736842
1,1073.03781025347,1070.2362257319
2,1178.27818338416,1044.36082237687
1,992.124360635816,1055.14544396905
2,1111.75193403063,1035.37585337352
0,1214.82569750334,1000.5975361464
2,1059.06759780298,1029.1520965141
0,964.133502475235,1031.18391177872
1,1017.59389737953,1045.46972449375
2,1122.51711177574,1027.28765774827
3,1193.7907952969,1031.90488070215
0,1060.63797405347,1025.60835201054
1,1176.81464830039,1025.39794609416
4,1157.89184616207,1024.75406110106
4,1149.83696178693,1032.12462892488
3,1189.76971916899,1039.16622556587
1,1048.32578516939,1052.03240020605
2,1054.86135968934,1034.24097790726
5,1274.40610469132,1030.42466702563
0,965.342685649099,1067.59965725805
1,1069.00457262721,1041.60184758771
2,1147.08540862227,1039.6489607338
1,991.077310533457,1020.48125475473
0,996.731352260344,1053.20345904525
2,1188.821783588,1041.74325599602
0,1013.77517835387,1037.69030552541
0,1082.61453773471,975.67991610779
2,1131.60891828391,1027.14892593065
1,1152.48237439393,1022.69803982306
0,1028.7476602238,1026.50027263915
2,1175.89087756227,1066.95636913097
1,1131.54660501871,1003.61079878683
1,1015.26710143983,1073.64999346034
2,1117.23739222394,1028.85207959785
6,1418.53206951877,1038.90485554972
0,1060.08390998295,1086.9183076789
0,962.467865792485,1038.77856554529
2,1045.63606508134,1023.54837840784
0,1054.7783664311,1027.87135239179
2,1045.51614310896,1052.72208858061
3,1162.00473002583,1037.7070787957
3,1180.53561556212,1033.71901591247
0,1064.57327389348,1043.54513995111
2,1141.63366299068,1087.9393513429
1,997.430979940258,1090.07301866675
2,1121.17153996701,1038.23514572795
2,1233.19156414037,1051.14162360441
0,951.78674782394,1035.94261764338
3,1186.31596176028,1040.20806062107
0,1008.96192110723,1040.40413473029
2,1114.74453368976,1038.0998479747
1,1094.23934424173,1016.55055439002
1,1096.72058841856,1028.24053678286
2,1155.7843213899,1011.18462035231
2,1108.74265955014,1040.21135973996
3,1211.16969251814,1057.69853580361
2,1097.84799787101,1053.33042814032
2,1229.0074850915,1052.361657816
3,1092.46425240542,1040.16370775412
3,1287.24677102488,1060.41891286405
1,988.460645537963,1090.59036664568
0,1004.87672079727,1045.78804639169
0,1006.69194606458,1041.02148356119
0,950.320847056344,1040.50645461013
3,1101.63740423913,1036.04157021492
2,1115.02159797917,1033.82683090385
3,1169.36385387869,1029.3569672802
2,1114.80754684447,1076.88042541781
1,1076.35321186426,1031.50979946483
6,1252.58689004961,1033.36494534145
0,1140.25985958884,1002.45869925862
4,1125.6878372069,1030.81270870385
0,949.256718706954,1070.6065798595
0,1038.4237960853,1048.0987701542
0,941.067396876291,1033.78632139288
1,1157.02307377985,986.291661372189
4,1119.38860274912,1029.82608185186
3,1177.67883639616,1042.03562272378
1,1046.98179622081,1054.50406569367
0,1058.39110155649,1035.46082712569
3,1242.74657536428,1001.07531693927
1,1059.77184552264,1042.45555353687
2,1278.13559554291,1026.38340489252
2,1057.52480021502,1034.45549712003
1,1069.92685489494,1027.51299657144
2,1051.10888287303,1033.28582890812
0,1139.13363284241,1019.77280501773
5,1253.61565655354,1045.66129962236
2,1203.7763613917,1004.98213415127
0,1041.79118013692,1029.33180041317
3,1175.97834560309,1032.09745327743
2,1077.3962028736,1067.30232879531
0,1046.28983543968,1041.62363547382
2,1095.45046298508,1057.92928736693
0,942.399493068095,1039.95940725807
3,1259.43436145854,1035.31757710319
2,1039.18450280791,1077.52153697806
1,1068.50566513702,1060.79702573965
1,1078.82117504912,1032.51410042602
3,1056.60007050529,1036.20948913792
4,1129.17304161712,1021.14863527254
3,1149.91817332497,1050.07471002975
1,1009.99697492154,1036.89046326919
2,1119.69726953363,1030.168571269
0,986.803443702777,1081.41642013047
2,1115.89137449068,1030.92255918612
0,946.492476414537,1020.99983780159
0,1062.54657330247,1024.30142628421
1,1038.44338324105,1065.28749495585
0,1005.23777963937,1038.91942881101
1,989.909009065088,1081.68937114886
0,1095.25375335428,1066.69017971457
3,1076.23968898586,1027.07424816126
1,986.114241891525,1044.00295965913
2,1008.32533450494,1025.50697963155
2,1084.66244835799,1070.82888580305
2,1114.89437786043,1039.15662713306
2,1023.03945253468,1054.80610402852
2,1111.09203965486,1036.08643524951
0,1018.18426554701,1024.47954551812
2,1131.02330020283,1038.3082243059
2,1107.85617411569,1043.85981584032
1,1160.47341984232,1040.64982595374
1,1056.97226072661,1039.3622350018
4,1166.4031444028,1049.69268924862
1,1071.7883456694,1059.3820765212
4,1147.67051653821,1020.09097719071
2,1100.08261940301,1049.9097566781
0,1064.95293669516,1033.86683172342
3,1098.54445673495,1054.53793921453
4,1203.50252512092,1045.90454850325
1,997.622209551601,1068.82329249183
2,1107.2174094622,1045.77843112831
1,1065.10860217678,1034.53358624917
0,991.795802284892,1057.40206960956
0,1011.9622966858,1035.93598344194
0,946.484617310615,1049.01140178717
0,1040.55423061503,1055.8303808612
1,1042.36518168061,1060.32886265899
2,1160.59274860304,1004.14887548737
1,1126.93043620626,1041.04542025872
3,1297.25344460022,943.789825126855
0,996.352955759008,1054.37282564995
0,990.276910540787,1070.35367074945
1,1166.72409438377,1000.71234912298
3,1085.11716307229,1020.75280186756
4,1233.46518985983,1040.15722238312
0,1077.08419204423,1033.2281507504
0,938.70383758302,1049.04143096458
3,1187.66715853716,1026.6727944311
0,930.464746889068,1074.01886348389
0,962.237205963717,1055.38982305561
2,1056.41323379742,1058.85962218607
1,991.078735588351,1054.50219131979
1,1000.10083222928,1034.18120711294
1,997.654215684091,1070.21273902251
1,1059.76876917888,1039.25911692521
4,1207.29706824504,1045.0825950433
4,1227.75468627081,1041.78610491939
0,1004.9899767176,1045.90501600679
0,985.878652455486,1084.28867527475
2,1064.11472133771,1062.52866648484
1,959.3701912172,1071.37796404162
1,1051.14507769852,1048.72140288201
4,1217.89482572755,1039.00320106386
0,958.933913562232,1045.17163071461
0,1048.17591393622,1028.7056592937
1,1125.3817311622,1030.67713046096
1,966.984468347167,1029.96186065829
4,1229.76627888335,1027.99949493997
2,1077.68010543453,1086.86695077117
1,1098.05927075952,1053.83940255013
1,1115.3720142285,1013.79026529633
1,1166.0152566327,1006.14479542864
1,1062.97347074069,1038.6641153737
1,1050.88088499507,1049.19725113726
0,951.488835813965,1065.62738066506
1,1168.19302663082,1015.84543255128
0,950.87190534896,1061.06307989977
4,1242.76053034398,1031.29338053751
2,1117.74547215924,1039.55375449163
0,963.072822738252,1057.56863857358
1,1177.17836256667,1032.87720495876
2,1116.15621257864,1037.42221017105
1,975.980249442508,1052.28651557419
3,1108.66363127066,1047.75879262917
2,1131.72023767258,1035.83311331421
3,1258.33852391645,998.920393564609
3,1159.86189526485,1045.36297124446
2,1025.73628111706,1021.26508667083
3,1180.74060542386,1028.07567694358
2,1044.82117938086,1020.0734573993
1,1120.19828321793,1020.28675039251
1,1182.47501607856,1039.72116606216
1,1071.60195185466,1023.47758378177
1,1057.56199598298,1040.72527384568
2,1036.08915935492,1022.94511119138
1,1094.7200009194,1037.7218731556
2,1148.22301210813,1045.51729398093
1,1048.0196676665,1053.85939704048
1,1006.48214984393,1087.8865740419
0,955.385289957902,1044.33692240229
0,950.505673275733,1089.77324288985
4,1215.65785605748,1037.0527846109
2,1230.29323286167,1053.97935453745
2,1207.8164062655,1079.02285880064
0,1060.89694813843,1035.14493930006
2,1224.06779884617,1007.64716119196
2,1097.98484649003,1052.20058671149
1,1005.00085508625,1046.1130390112
0,1174.35564310118,975.148822240444
3,1172.65799589147,1040.78874498984
1,991.638178834961,1045.22379465975
3,1118.3262021072,1026.49881024745
3,1114.24689317266,1025.50901392646
1,1030.9817326296,1029.11191416601
0,1000.72583089116,1048.50219911083
0,1097.12195972323,1001.40328884606
0,1149.91827990817,1015.96992111787
3,1175.51098681771,1013.14558764542
0,1029.76039662134,1012.20671638248
1,1060.64801395393,1039.97457070375
0,1079.21533968042,979.516467542048
0,951.285776252789,1033.02728882805
1,1092.25881303695,1019.17454101398
3,1317.32127949815,996.922971514004
2,1190.32356047499,1019.00464458364
1,1081.01040302015,1036.70420242597
2,1269.20873181904,1041.06470231254
0,1067.65038608233,1029.9254783215
3,1186.37342550476,1016.67171486816
0,971.905639096913,1033.3434316804
1,1144.24552765235,992.077835557972
2,1137.5139003697,1027.86093449385
1,1075.36308205845,1013.08507337038
1,984.91843219626,1080.42378428169
0,1007.8843259728,1044.4980006291
2,1121.09707528108,1016.82008734872
1,1090.34633793815,1023.73928201614
5,1171.22159749965,1031.74067003234
3,1168.89549141773,1127.12537590972
0,915.229326709155,1026.24542159434
2,1137.17105383442,1061.35980796438
2,1088.78305864504,1067.65506898757
2,1021.89567665419,1068.91363491906
0,1018.62504977787,1039.5848727107
1,1021.19353508931,1085.71620674509
2,1067.95187003724,1022.38729000727
3,1155.28406227644,1045.79163376064
0,1004.08493252013,1045.18986070542
0,947.617518624237,1045.96196698019
1,1064.3204726434,1012.08036976811
3,1160.58688074747,1043.6081528518
7,1610.60478691872,998.90005363567
1,1086.99264858575,1058.28623398461
0,1000.02236013833,1049.9825466707
0,999.433155005561,1050.59872367176
2,1053.23819830327,1040.65208743278
4,1335.90203866936,1044.37080541494
1,980.032211527565,1054.86823853806
4,1169.76742301687,1012.13095114763
3,1279.88214214034,1062.91055206795
2,1115.12466320785,1039.26486248193
0,997.968390656371,1052.43926661305
0,1027.38153889486,1070.18995700711
2,1247.22033128145,1056.65964154044
3,1185.94561700148,1030.14205829814
3,1215.09573764261,1043.7410713432
1,1004.12479491843,1068.01107310953
2,1014.58230513937,1030.12148018405
1,1173.77701537098,1095.01753688759
4,1298.47031923525,1042.09780572239
1,1084.40409823331,1066.02310413445
0,950.176390542176,1054.99529857658
1,995.138728582665,1029.09711654204
0,1045.53911766735,1043.58573412439
0,1060.29015563482,1024.15180543456
3,1139.7688315419,1057.53331861227
3,1153.01581123209,1047.97691617427
3,1221.65582492092,1021.41146820453
6,1264.41134042861,1035.33005119176
4,1252.38325219018,1033.75218095964
0,928.368325126332,1049.63653646433
2,1080.09697208067,1077.73132895097
1,1071.08796294529,1022.87758577372
1,1055.04100305359,1042.92085503299
0,1033.47829038525,1023.17384163583
1,1046.03878436403,1053.36009235081
1,1082.50667863387,1059.086383755
2,1129.0063213103,1081.29911153258
2,1050.47467815431,1035.72588858886
0,918.629500435579,1051.10189918742
3,1158.81069560309,1043.22984021642
3,1111.64961157256,1093.18888660233
1,1032.97025729141,1074.95211695831
1,1195.75463262717,1080.41419262607
0,1031.87824530574,1050.22942575912
1,1069.94749397068,1036.56181590564
1,980.274233337095,1042.03928858156
0,1137.58892175285,986.697932192944
2,1041.7836692593,1023.24925868032
1,1050.10090146964,1049.86358099213
1,1106.10847604438,1030.25930512203
0,946.371616024373,1066.52217160259
1,1062.77750726587,1043.30378602832
2,1039.80206824093,1027.22596249
0,939.454897004165,1039.58416140167
4,1111.73257277992,1088.08399863047
1,1123.91128905384,1035.61164362232
2,994.513456085011,1034.45305033162
0,993.332572417313,1108.60532006146
1,998.880297144233,1083.3315640348
0,991.176296003444,1123.80839550994
7,1352.19479450326,1048.66244866977
2,1129.56623683914,1030.86821850388
0,1053.14511752243,1075.99224263266
0,1044.52573652224,1100.73796641036
2,1095.78943490534,1104.69031698079
1,1032.95545860804,1061.29083011621
0,1126.02402709294,1092.15995389101
1,1075.38925220253,1080.36643452733
3,1128.93927200655,1067.308098434
1,989.866443052567,1031.01504870507
0,917.455965543984,1051.55077226932
1,1054.55615326004,1044.00580370907
1,1011.82105560133,1056.30428650991
1,1056.76982578523,1036.18692333179
4,1140.37274424421,1020.11028986713
2,1229.83841147053,1028.44203613316
2,1043.65324806258,1017.06036863076
1,990.991123441147,1123.36406441856
1,1110.03345118658,1106.72067157776
2,1024.23888371913,1026.24997228991
3,1081.20197912471,1038.72104376584
4,1267.93208797559,1031.35982387223
2,1075.63987158995,1072.86001008112
3,1116.62736887824,1095.88805390223
0,979.137575146261,1068.01989535318
4,1207.69262281135,1040.85263253394
2,1057.85131910922,1123.60732307366
2,1072.19162807426,1082.34283110237
1,1052.67284384467,1046.6952766631
0,1003.40575559218,1041.40861650695
0,983.008952942293,1071.56051451364
4,1316.49884807116,1032.42963285817
0,1016.3800049767,1042.1736867151
1,1043.01242194585,1060.08672765584
0,1046.84510594898,1057.9436885157
5,1342.94852110061,1007.00341595165
1,976.437305052099,1048.73365581171
0,994.94721022781,1053.68579647277
2,1115.94067939867,1043.97344333856
1,1042.46327209512,1056.29022554307
3,1083.9067692376,1076.94495019099
1,1045.26720429035,1055.81281083919
4,1152.43951196236,1074.85276424241
1,1064.82662680884,1081.62587203125
2,1085.04098543807,1066.53337455662
0,985.096871339686,1064.64255104786
2,1109.21594748812,1046.08565071882
2,1235.25202637911,991.472365938543
3,1099.19874915833,1066.28829968671
4,1442.51658426538,1089.90086510503
1,1057.91058183481,1078.45399785046
2,1029.58389690747,1034.99574946076
0,928.915473311136,1061.63004782787
0,1100.24468290632,1023.30817804568
5,1270.70883883768,1032.95029933839
1,1054.9997577422,1046.48719654156
1,994.129957565616,1081.8242119636
2,1190.75607453678,1046.20713134831
1,1064.11834999817,1035.06400921648
2,1104.62100483678,1047.82121095816
1,1178.23168226227,1093.07078414189
0,1027.9596867008,1034.75304491476
3,1156.10995703328,1041.34801615453
6,1504.2387281928,1023.94593345082
2,1071.63914760173,1085.67490516913
1,1048.25320673573,1102.44293008765
1,1049.88763966192,1100.23784038589
0,929.014106212115,1055.53214723946
2,996.515569142746,1035.85401668116
2,1082.13355562842,1061.57264851211
1,1057.10692231433,1086.92114346029
1,981.554911182722,1020.45497574027
0,1018.7143275857,1074.19010254948
0,1003.44551640734,1095.97634900188
1,966.731905370607,1062.96610808882
1,1000.43074946925,1052.48500661191
1,1085.10319329593,1038.25457043425
0,1051.21055177119,1047.72646218382
1,1075.57933764312,1041.29498751235
3,1116.91029596544,1072.75974696382
2,1010.84454240495,1039.47109418715
0,996.461004215281,1058.82561500783
1,967.505969783243,1061.56460634485
6,1237.65240517432,1021.53090884738
1,1022.78642610564,1092.41107270935
2,1116.94853393064,1037.92721270926
1,1091.75609467757,1043.36050046572
2,1022.50991246299,1114.62541029697
0,984.124571423131,1076.41037135588
1,1066.6860862612,1038.68944935771
0,1033.13885013238,1075.08379697892
0,943.547330597032,1065.03634331061
3,1195.74310505505,1024.83560424482
0,1011.66679545282,1081.44364359354
2,989.347617226032,1091.96925008686
1,1055.39817090091,1046.17940120685
1,1078.21393900459,1061.79215650825
2,1144.65012489568,1073.41284867437
1,1000.53052635131,1082.74372299493
3,1056.28348269814,1030.35275565562
0,945.906182807111,1049.8283311459
1,983.487803976116,1078.02108773151
2,1039.98626947453,1073.4336838456
1,949.719010666655,1037.88912443715
1,1041.2965158144,1073.52999358644
0,906.040861343611,1048.89356378883
2,1016.16788105528,1024.50519466221
1,986.892874576188,1050.77780351333
1,1080.24736441932,1021.02553724876
0,924.230462061786,1069.41477615031
3,1074.80991530677,1031.75530816812
1,1121.70689389021,1074.79052263794
1,1042.26828596619,1057.14949832096
0,1072.26292872676,1005.0721195666
1,1016.47954974406,1088.77285131054
1,998.024849531407,1070.25334541849
2,1052.11102748113,1131.71878573519
1,1051.5391695725,1048.0947818833
4,1199.51998017569,1050.30596772659
0,986.031438689159,1065.64470982957
0,1072.30987335463,1001.27172551384
1,943.359500899182,1051.58955357512
1,996.712513851276,1054.7267394006
2,1045.76772912986,1068.43787651291
1,1056.80377549024,1045.81465993975
0,941.749206895155,1030.30305195804
1,1171.59398450342,1064.09095585932
2,991.391918776882,1037.54899993391
2,1114.14183457692,1072.23982435903
0,981.063066826673,1073.95922592098
3,1268.8780397156,1052.43522225863
1,1174.66087626908,1059.1261513684
1,987.16897798254,1036.38324220373
2,1054.05225992239,1054.05488737628
4,1214.26597452111,1038.88547481288
1,1058.59542394958,1087.45786608956
0,1040.61917649578,1067.25288451576
1,1018.0119847828,1061.80487917117
4,1189.99625749243,1062.56283106411
0,956.186171140606,1093.48888110036
0,1020.9927162801,1105.84032751114
0,935.077439705418,1042.06904508992
0,986.78620265849,1063.66777415512
0,962.506102209176,1101.47864099158
0,1110.08294837923,1070.78285352539
1,1113.25394443018,1060.12115224726
3,1135.51640619781,1059.0913858919
4,1133.34335452996,1033.38918638514
1,1075.12766876206,1034.12025012845
3,1058.37917889033,1032.32304001533
2,1031.81360070174,1093.89348059946
0,984.986934763275,1078.65010300832
4,1109.31720292665,1075.62252316626
0,942.420414901807,1119.88186595843
1,1053.77473942688,1047.93039294736
6,1351.80494844379,1032.96622848487
4,1309.11743033083,1042.88633273051
1,1077.74186439328,1040.54038398069
0,972.189903638037,1125.12799890456
2,1116.52689634191,1044.56724743925
2,1009.08666058791,1071.74548380099
0,983.499893688202,1083.82883754732
2,1082.67644830274,1067.3507131822
1,981.892171517591,1156.80870792638
2,1094.95361651426,1053.90736487934
1,1003.62032358262,1051.90435853963
1,1056.80087958853,1042.83706713611
2,1028.73984719282,1018.25418885124
4,1312.85861354852,1068.65185722212
0,1020.64161367357,1039.26541039466
3,1165.53790857876,1038.3230668865
0,953.409235887105,1056.86877350755
1,1063.64444908664,1044.32427428651
1,995.187114129144,1051.34861844308
2,1044.09518266098,1065.17682158588
2,1094.89991372348,1056.31615691291
2,979.020784803962,1116.33313178008
2,1075.99073054606,1063.7833314294
3,1078.66774970463,1027.10719913184
3,1149.98332128165,1050.02504708658
2,1156.57276719756,1069.2359220077
2,1149.50580447587,997.114723443071
4,1109.01953849217,1024.60391809374
2,1037.4653442213,1032.40549954206
0,922.284912346733,1098.37476550752
2,1104.96846406449,1043.60061840304
1,970.308600702811,1028.40247732497
1,975.493049265628,1048.94092249191
1,1361.15339408867,970.573796026647
1,1056.79301318122,1046.5410917199
4,1131.45997777632,1043.02207151993
1,1054.33507513599,1046.80760024655
1,1165.00877287553,989.205209040311
0,1025.17450033405,1071.47612198578
3,1063.98534471601,1101.21488844861
2,1048.6429648533,1056.37489392779
1,982.861148346842,1028.65713946075
2,1115.03952897128,1070.23078677311
0,993.394562790712,1057.20408841624
1,1036.3728905381,1070.29968300678
1,1000.96348095516,1065.23451623321
0,1137.14674616169,925.736680029571
0,918.414343383275,1045.72656718431
0,1089.09099971637,1007.97651295008
1,1110.17337182999,1027.46400489647
1,1039.92780506681,1057.96167147565
3,1152.63726515721,1048.82005166448
2,1088.75719881119,1054.37772676996
1,1087.15176069371,1037.70180909995
0,980.641981629217,1068.59188255041
2,1007.04338417325,1035.29979238767
1,1033.47177892715,1073.56548788717
0,1019.75185459009,1060.3814705439
0,1015.68817284243,1034.90950468811
2,1134.71067357063,1026.62633847988
1,1054.90295041483,1043.61241380627
5,1257.24557116954,1045.89346519601
