"FTAG","P90_away_A","AC","AF","AFRM_A"
2,3.26666666666667,1.143693023299,-1.0722683290989,-0.4
1,2.3125,-0.320850696511007,0.176848669851383,-0.8
2,4.13333333333333,-0.686986626463508,-0.822444929308847,-0.6
2,1.75,-0.320850696511007,-0.0729747299386747,-1.6
2,2.93333333333333,-0.320850696511007,-0.322798129728732,1.8
1,1.875,-1.05312255641601,-1.32209172888896,-1
0,2.5625,-1.05312255641601,-1.32209172888896,-0.6
2,2.5625,-0.320850696511007,0.42667206964144,-0.8
3,1.6,0.411421163393994,-0.322798129728732,-1.4
0,4.8125,-0.320850696511007,-0.322798129728732,1.4
2,4.4375,-1.05312255641601,0.176848669851383,1.4
4,1.9375,-1.41925848636851,0.176848669851383,-0.4
1,2.75,-0.320850696511007,0.926318869221555,-0.6
1,2.8,-0.686986626463508,0.176848669851383,-0.2
1,2.70588235294118,-0.320850696511007,-0.572621529518789,-0.4
1,2.0625,-0.686986626463508,1.92561246838178,-0.2
2,2.375,1.5098289532515,-0.572621529518789,-0.8
1,2.17647058823529,0.0452852334414934,-0.322798129728732,-1
0,1.64705882352941,-0.320850696511007,-0.572621529518789,-0.4
0,1.88235294117647,1.143693023299,-0.822444929308847,-1.2
0,1.75,-0.320850696511007,0.176848669851383,-0.6
0,2.23529411764706,0.0452852334414934,1.92561246838178,-1
1,2.875,-0.686986626463508,-1.0722683290989,-0.8
0,2.375,-0.320850696511007,-0.822444929308847,-1
0,2.58823529411765,0.777557093346495,-0.822444929308847,0
3,2.625,-0.686986626463508,-1.0722683290989,-0.4
0,4.25,2.9743726730615,-1.32209172888896,-0.2
0,2.64705882352941,1.143693023299,-0.822444929308847,-0.8
0,2.88235294117647,-0.686986626463508,-0.0729747299386747,-0.4
0,2.82352941176471,-0.686986626463508,-1.32209172888896,-0.4
1,2.17647058823529,0.0452852334414934,2.17543586817184,-0.2
0,2.82352941176471,0.777557093346495,-0.0729747299386747,-1
1,2,-1.05312255641601,0.176848669851383,0
1,2.94117647058824,-0.320850696511007,0.42667206964144,-0.8
2,2.88235294117647,1.143693023299,0.42667206964144,0.8
2,2.58823529411765,-1.05312255641601,0.676495469431497,-0.8
2,1.64705882352941,-1.05312255641601,-0.0729747299386747,-1.4
2,2.3125,-1.05312255641601,1.92561246838178,-0.8
1,4.23529411764706,0.0452852334414934,-0.322798129728732,1
2,4.76470588235294,-0.320850696511007,0.42667206964144,1.4
0,2.66666666666667,-0.686986626463508,0.676495469431497,-0.8
0,3.94444444444444,-0.320850696511007,-0.822444929308847,-0.6
2,1.61111111111111,-0.320850696511007,-1.57191512867902,-0.4
0,2.64705882352941,-0.686986626463508,-2.07156192825913,0.4
0,2.94444444444444,0.0452852334414934,-1.0722683290989,-0.4
1,2.66666666666667,-0.686986626463508,-0.0729747299386747,0
1,2.16666666666667,0.777557093346495,-0.322798129728732,-0.4
0,2.16666666666667,0.0452852334414934,1.67578906859173,-1.8
1,1.77777777777778,-0.686986626463508,1.67578906859173,-1.8
0,2.5,-0.686986626463508,0.176848669851383,-1
1,4.61111111111111,2.608236743109,-0.822444929308847,1
3,3.11111111111111,0.0452852334414934,-0.322798129728732,-0.6
2,2.77777777777778,-0.686986626463508,-1.0722683290989,-0.6
3,2.72222222222222,-1.05312255641601,-1.0722683290989,-1.2
1,2.33333333333333,-0.686986626463508,0.42667206964144,-0.4
1,4.16666666666667,-1.05312255641601,1.42596566880167,0.4
1,2.11111111111111,-0.320850696511007,0.176848669851383,0.2
1,3.05555555555556,-0.320850696511007,-0.0729747299386747,0.8
0,2.38888888888889,0.777557093346495,0.926318869221555,-0.2
1,4.66666666666667,0.777557093346495,1.42596566880167,0.6
1,1.77777777777778,-0.686986626463508,-0.572621529518789,-0.8
3,2.84210526315789,0.0452852334414934,0.676495469431497,-0.6
1,1.73684210526316,0.0452852334414934,-0.0729747299386747,-0.4
2,3.78947368421053,-0.320850696511007,0.42667206964144,-0.8
1,2.57894736842105,1.143693023299,-0.322798129728732,-0.8
2,2.57894736842105,-0.686986626463508,0.176848669851383,0.2
1,2.47368421052632,1.875964883204,-0.822444929308847,-0.4
0,1.73684210526316,-1.05312255641601,-1.0722683290989,-2.4
1,3.05555555555556,-1.41925848636851,0.926318869221555,-0.6
1,2.05263157894737,-0.686986626463508,-1.32209172888896,-0.6
1,2.52631578947368,-1.05312255641601,-1.32209172888896,-1
2,2.21052631578947,-0.686986626463508,-0.572621529518789,-1.8
0,0,0.482979288006546,-1.15606597068628,-0.4
1,0,0.111456758770741,0.833990966395423,-0.8
1,0,0.111456758770741,-0.409794619280639,-1
1,0,-0.260065770465063,-0.409794619280639,0.8
2,0,0.85450181724235,-0.161037502145427,-0.4
1,0,2.34059193418557,0.58523384926021,0
1,0,-0.260065770465063,0.58523384926021,-0.4
1,0,1.22602434647815,-0.658551736415852,0
0,0,-0.631588299700867,-1.40482308782149,0.2
4,0,0.85450181724235,1.33150520066585,0.6
1,3,-1.00311082893667,0.58523384926021,0.2
1,1,0.482979288006546,-0.658551736415852,-0.6
3,0,0.482979288006546,1.08274808353064,-1.4
0,3,-0.260065770465063,-0.161037502145427,0
1,1,-0.631588299700867,0.833990966395423,-0.4
1,1,0.111456758770741,2.3265336692067,0
1,1,-0.631588299700867,-0.409794619280639,-0.8
2,1,0.482979288006546,1.08274808353064,-0.2
3,1,0.111456758770741,0.0877196149897855,-1.6
1,3,-0.260065770465063,1.58026231780106,1.2
0,1,0.111456758770741,-0.161037502145427,-0.4
2,6,0.482979288006546,-0.409794619280639,0
0,1,0.111456758770741,1.08274808353064,-0.8
0,4,2.71211446342137,-1.6535802049567,0.4
2,1,0.482979288006546,-1.40482308782149,-2
2,1,0.482979288006546,-0.907308853551064,-0.2
2,3,0.482979288006546,-1.40482308782149,-0.2
1,4,0.111456758770741,-0.907308853551064,-0.4
2,1,-0.260065770465063,-0.658551736415852,-0.2
1,3,3.45515952189298,0.833990966395423,0
1,1.5,-1.74615588740828,-0.409794619280639,-1.4
1,1.5,0.482979288006546,0.58523384926021,-0.6
0,3,-0.260065770465063,-1.40482308782149,-1.2
1,0.5,-1.00311082893667,0.58523384926021,0
4,4.5,1.96906940494976,-2.15109443922713,0.8
0,2,1.22602434647815,-2.15109443922713,-0.4
0,4,-1.00311082893667,0.0877196149897855,0.4
0,3,-1.00311082893667,-0.161037502145427,-0.6
3,2,1.22602434647815,-0.409794619280639,0.8
0,6,1.59754687571396,-0.409794619280639,0.2
2,2.5,0.85450181724235,0.336476732124998,-0.2
3,6,-0.260065770465063,-0.907308853551064,1.4
0,1.5,0.482979288006546,-0.658551736415852,-0.6
1,3.5,0.482979288006546,-1.15606597068628,-0.6
1,2,-0.631588299700867,1.33150520066585,-0.2
0,1,0.111456758770741,1.33150520066585,-0.6
1,0.5,0.85450181724235,1.82901943493627,-0.2
0,1,0.111456758770741,-1.15606597068628,-0.2
0,1.5,1.96906940494976,-0.161037502145427,-1.2
2,3.33333333333333,1.22602434647815,0.833990966395423,0.4
1,2.33333333333333,-0.631588299700867,0.58523384926021,-2.2
0,2.33333333333333,-0.260065770465063,0.336476732124998,-0.2
2,1.33333333333333,0.85450181724235,0.336476732124998,-0.6
0,2.66666666666667,0.482979288006546,-0.161037502145427,-0.4
1,1.33333333333333,1.59754687571396,-1.90233732209191,0.2
0,3,0.482979288006546,-0.161037502145427,0
0,3.33333333333333,-0.631588299700867,-0.409794619280639,-1.6
2,1.66666666666667,0.482979288006546,-0.658551736415852,-0.6
1,3.5,-1.00311082893667,0.336476732124998,0.2
1,0.333333333333333,1.22602434647815,0.336476732124998,-0.6
1,1.66666666666667,-1.00311082893667,1.08274808353064,-0.4
0,1.33333333333333,-0.260065770465063,1.33150520066585,-1.6
0,1.33333333333333,-1.00311082893667,-0.409794619280639,-0.2
1,5.33333333333333,-1.37463335817248,-1.40482308782149,2
1,4.66666666666667,0.85450181724235,0.336476732124998,0.4
1,1.33333333333333,-0.631588299700867,0.336476732124998,-0.6
1,3,-0.631588299700867,-0.907308853551064,0
1,4.33333333333333,0.482979288006546,0.58523384926021,-0.4
0,1.66666666666667,1.96906940494976,0.0877196149897855,-1.4
0,2.75,-1.37463335817248,0.336476732124998,-1.8
2,2.5,1.22602434647815,0.833990966395423,-0.4
1,2.5,-1.00311082893667,-0.161037502145427,0.4
2,1.75,-1.00311082893667,-1.6535802049567,-0.6
0,1.75,3.45515952189298,-0.658551736415852,-0.4
1,3,0.111456758770741,0.336476732124998,0.2
2,2.75,0.111456758770741,0.0877196149897855,-0.2
0,3.33333333333333,-1.00311082893667,1.58026231780106,0.4
1,2.5,-1.00311082893667,-0.161037502145427,-1.4
0,2,-0.631588299700867,-0.907308853551064,0.2
1,2.75,-0.631588299700867,2.07777655207149,-0.6
0,3.25,-0.631588299700867,-0.658551736415852,0.4
4,2.75,1.96906940494976,0.0877196149897855,-1
0,1.25,-0.631588299700867,0.0877196149897855,-0.6
0,1.25,0.482979288006546,0.0877196149897855,-1
4,2.5,0.482979288006546,0.0877196149897855,0
0,5,2.71211446342137,-1.6535802049567,0.8
0,1.25,-0.631588299700867,1.82901943493627,-0.8
1,3,1.59754687571396,-1.6535802049567,-0.2
0,3.25,0.111456758770741,-0.658551736415852,0.8
0,1.6,-0.260065770465063,0.0877196149897855,-0.2
0,1.2,-0.631588299700867,-0.658551736415852,-1.8
0,1.6,1.96906940494976,0.336476732124998,-1.2
0,2.4,-1.74615588740828,-0.658551736415852,-2.2
3,3.8,-0.260065770465063,-0.658551736415852,0
2,3,-0.631588299700867,0.833990966395423,-0.2
0,5,-0.631588299700867,2.3265336692067,2.2
1,2.2,-1.74615588740828,-2.15109443922713,-0.6
3,2.2,0.111456758770741,0.0877196149897855,-0.4
0,1.6,-0.260065770465063,-0.658551736415852,-0.4
2,1.2,0.85450181724235,1.82901943493627,-1
1,1.6,-0.631588299700867,0.0877196149897855,-0.8
2,4,0.482979288006546,-0.658551736415852,-0.2
2,3,-0.260065770465063,-1.40482308782149,0.6
1,2.8,-0.631588299700867,1.33150520066585,-1
0,2.6,-0.260065770465063,-1.15606597068628,0.2
0,3.4,1.59754687571396,-1.15606597068628,0
4,4.6,0.482979288006546,-1.40482308782149,0.6
1,3.2,0.111456758770741,-0.658551736415852,-0.2
1,1.2,-0.260065770465063,-0.161037502145427,-0.8
0,2.5,-0.260065770465063,-0.161037502145427,-0.8
0,3.83333333333333,-0.631588299700867,0.336476732124998,1
1,4.33333333333333,1.22602434647815,-1.40482308782149,1.6
1,1.5,0.111456758770741,0.833990966395423,-0.4
1,1.16666666666667,-0.260065770465063,-0.409794619280639,-2.4
2,1.33333333333333,-1.37463335817248,0.0877196149897855,-1.8
3,2,-1.37463335817248,-0.161037502145427,-2.6
0,2,-1.37463335817248,-0.907308853551064,-0.4
1,3.5,-0.631588299700867,-0.409794619280639,-0.2
4,1.83333333333333,-1.74615588740828,0.58523384926021,-1
1,3.83333333333333,-0.631588299700867,-0.409794619280639,0.4
2,3,0.111456758770741,0.833990966395423,-1
0,1.33333333333333,0.111456758770741,-0.658551736415852,-0.6
4,4.83333333333333,0.111456758770741,-0.161037502145427,1
2,2,-1.37463335817248,0.833990966395423,-0.6
1,1.33333333333333,0.111456758770741,-0.161037502145427,-2.2
1,3,1.22602434647815,0.336476732124998,-1
5,4.5,-0.260065770465063,-1.15606597068628,1
3,3,0.85450181724235,0.58523384926021,-0.2
2,3.16666666666667,1.96906940494976,0.0877196149897855,1.2
1,1.28571428571429,-0.631588299700867,-0.409794619280639,-1.8
2,3.14285714285714,-1.00311082893667,-0.658551736415852,0.2
2,2.28571428571429,0.111456758770741,-0.907308853551064,-0.4
0,2,0.85450181724235,2.57529078634191,-0.4
0,2.57142857142857,-0.631588299700867,-0.161037502145427,-1.8
0,3.33333333333333,0.111456758770741,-0.907308853551064,-0.2
1,1.57142857142857,0.482979288006546,0.0877196149897855,-0.6
3,2,2.34059193418557,0.0877196149897855,-0.2
3,1.71428571428571,1.59754687571396,-1.15606597068628,-0.2
0,1.85714285714286,0.111456758770741,-0.658551736415852,-0.4
1,1.57142857142857,-1.37463335817248,-0.409794619280639,-1.4
1,2.14285714285714,0.482979288006546,0.0877196149897855,-1
4,4.71428571428571,1.96906940494976,-0.658551736415852,1.2
2,1.42857142857143,0.482979288006546,-0.161037502145427,-1.6
0,3.42857142857143,1.22602434647815,1.33150520066585,-0.2
2,1.71428571428571,1.22602434647815,-0.658551736415852,-0.6
3,3.42857142857143,1.22602434647815,-0.658551736415852,0.2
1,4.42857142857143,-1.74615588740828,0.58523384926021,0.6
1,4.14285714285714,-0.260065770465063,1.33150520066585,0.6
0,3.57142857142857,0.85450181724235,-0.161037502145427,1
0,1.75,-1.00311082893667,0.336476732124998,0
1,3.28571428571429,1.59754687571396,-0.907308853551064,-0.4
1,2,0.111456758770741,-0.658551736415852,-0.6
0,2.5,-1.00311082893667,0.336476732124998,0.4
2,2.875,-0.260065770465063,1.08274808353064,0
0,1.5,-1.00311082893667,-0.907308853551064,-0.6
1,1.75,-0.260065770465063,2.07777655207149,-0.4
2,1.25,-0.631588299700867,0.0877196149897855,-1.6
1,2.25,-0.631588299700867,0.0877196149897855,-1.4
2,2.5,-0.260065770465063,1.08274808353064,0.4
0,1.625,-1.37463335817248,1.58026231780106,-0.6
0,3,0.85450181724235,0.0877196149897855,-0.2
1,2.375,-1.00311082893667,-1.15606597068628,-0.4
1,2.625,-1.00311082893667,0.336476732124998,-0.6
2,2.875,-0.260065770465063,3.07280502061233,-0.2
2,3.5,0.482979288006546,-0.409794619280639,0.8
1,2.625,0.482979288006546,-0.161037502145427,-1.2
2,4.875,0.482979288006546,0.833990966395423,2
2,1.75,-1.74615588740828,3.57031925488276,-0.4
1,3.75,0.85450181724235,-0.658551736415852,0.8
1,2.75,-0.260065770465063,-1.15606597068628,-0.6
0,1.11111111111111,-1.00311082893667,1.58026231780106,-1.2
0,4,-0.631588299700867,1.82901943493627,0.4
1,2.22222222222222,-1.37463335817248,-0.409794619280639,0
0,1.66666666666667,-0.631588299700867,-0.658551736415852,-1.4
2,1.55555555555556,-0.631588299700867,-1.40482308782149,-0.2
0,2.77777777777778,0.482979288006546,1.08274808353064,-0.6
1,1.44444444444444,-0.631588299700867,-0.161037502145427,-1.2
1,2.33333333333333,0.111456758770741,1.33150520066585,-0.6
1,3.88888888888889,0.85450181724235,-1.15606597068628,-0.2
1,2,-0.631588299700867,0.58523384926021,-0.2
0,2,0.482979288006546,-1.15606597068628,0
0,3.55555555555556,-0.631588299700867,-1.15606597068628,0.8
2,2.33333333333333,0.111456758770741,1.33150520066585,-1
0,2.77777777777778,-0.631588299700867,-0.161037502145427,-1.2
1,2.55555555555556,0.85450181724235,0.0877196149897855,-0.6
1,2.55555555555556,-0.260065770465063,1.82901943493627,0.2
0,2.55555555555556,-1.74615588740828,0.0877196149897855,-0.2
2,2.77777777777778,1.22602434647815,-1.15606597068628,-0.4
0,3,2.34059193418557,-0.409794619280639,-0.2
5,3.11111111111111,2.34059193418557,-0.161037502145427,-0.2
1,3.7,1.59754687571396,-0.907308853551064,0.6
1,1.6,-1.37463335817248,-0.907308853551064,-0.4
0,4,-1.00311082893667,-0.658551736415852,0.2
3,2.3,-0.631588299700867,-0.161037502145427,-0.2
0,1.4,-0.631588299700867,-0.409794619280639,-1.8
1,1,-1.74615588740828,-0.907308853551064,-1.6
0,1.5,-0.260065770465063,-0.907308853551064,-1.6
2,4.6,-0.260065770465063,0.336476732124998,1.8
1,1.4,0.482979288006546,0.336476732124998,-0.8
1,4.1,1.22602434647815,1.82901943493627,-0.2
0,1.9,0.85450181724235,-1.15606597068628,0.6
1,1.1,-0.631588299700867,0.336476732124998,-1
3,4.4,-1.00311082893667,0.336476732124998,0.4
1,1.5,-1.00311082893667,1.08274808353064,-0.6
1,4.9,-1.00311082893667,0.58523384926021,2.4
1,1.4,1.22602434647815,-1.15606597068628,-1.8
2,4,-0.260065770465063,-1.15606597068628,0.8
1,2.6,0.111456758770741,0.0877196149897855,0
1,1.5,0.111456758770741,-1.90233732209191,-2
2,4,-0.260065770465063,-0.161037502145427,-0.4
0,2.81818181818182,1.22602434647815,0.0877196149897855,0.2
0,2.54545454545455,0.85450181724235,0.0877196149897855,-1
2,3.09090909090909,-1.00311082893667,1.33150520066585,0.4
0,2.27272727272727,0.482979288006546,-1.6535802049567,-1
1,2.45454545454545,0.111456758770741,-0.161037502145427,0.2
2,2.18181818181818,0.111456758770741,-0.409794619280639,-0.8
0,3.18181818181818,-0.631588299700867,-1.15606597068628,-0.4
1,2.45454545454545,-1.37463335817248,-1.15606597068628,0.2
0,2.90909090909091,-1.00311082893667,-0.161037502145427,0.2
3,1.90909090909091,1.96906940494976,0.58523384926021,0
0,1.45454545454545,0.111456758770741,-0.409794619280639,-2
0,4.36363636363636,0.85450181724235,-1.40482308782149,0.8
1,2.36363636363636,-0.260065770465063,-0.907308853551064,-0.4
1,4,-0.260065770465063,2.82404790347712,1.6
1,1.63636363636364,0.85450181724235,-0.658551736415852,-1.2
1,1.36363636363636,-0.260065770465063,1.58026231780106,-2
1,2,0.482979288006546,2.3265336692067,0.4
2,5,0.85450181724235,-0.409794619280639,2
0,1.18181818181818,0.111456758770741,-0.409794619280639,-1
1,3.90909090909091,0.482979288006546,-0.907308853551064,-0.8
2,2.08333333333333,-0.631588299700867,-0.658551736415852,-0.6
0,2.25,-0.631588299700867,-1.15606597068628,0.2
0,2.75,-0.260065770465063,0.0877196149897855,0.6
1,2.83333333333333,0.111456758770741,-0.907308853551064,-0.2
1,2.58333333333333,-1.00311082893667,1.82901943493627,-1.4
4,3,1.22602434647815,0.58523384926021,-1
0,3.08333333333333,-0.631588299700867,-0.409794619280639,0.6
0,2.58333333333333,2.34059193418557,-0.409794619280639,0.2
0,2.41666666666667,-1.37463335817248,1.33150520066585,-0.8
1,2.5,0.85450181724235,1.33150520066585,-0.6
4,4.16666666666667,0.85450181724235,0.58523384926021,1.4
1,2.75,0.482979288006546,0.833990966395423,0.2
2,3.08333333333333,0.85450181724235,0.336476732124998,0.6
1,3.08333333333333,0.111456758770741,-1.40482308782149,-1.2
2,1.75,-0.260065770465063,-0.658551736415852,-1.4
1,1.5,-1.37463335817248,1.08274808353064,-2
1,5.08333333333333,-0.260065770465063,0.336476732124998,1.8
0,1.41666666666667,-0.631588299700867,0.58523384926021,-1.8
1,2.58333333333333,1.22602434647815,0.833990966395423,-2
1,2.41666666666667,-1.37463335817248,1.08274808353064,-1.4
3,3.92307692307692,-1.00311082893667,-0.658551736415852,0.4
1,2.76923076923077,-0.260065770465063,-0.907308853551064,-0.4
1,2.23076923076923,-0.631588299700867,-0.161037502145427,-0.2
0,2.23076923076923,-1.00311082893667,0.58523384926021,-0.8
0,1.92307692307692,1.96906940494976,-0.907308853551064,0.6
1,2.84615384615385,-1.00311082893667,-0.409794619280639,0.4
2,1.30769230769231,-0.631588299700867,-0.161037502145427,-1.2
1,2.30769230769231,-1.00311082893667,-1.40482308782149,-0.6
0,2.46153846153846,-1.37463335817248,-0.658551736415852,-0.6
2,3.61538461538462,-0.631588299700867,-0.658551736415852,-1
0,3.30769230769231,-0.260065770465063,-0.907308853551064,0.8
0,1.53846153846154,-0.631588299700867,0.0877196149897855,-2
0,3.07692307692308,-1.00311082893667,0.336476732124998,-1
1,5,1.59754687571396,-1.15606597068628,1.2
2,2.46153846153846,-0.631588299700867,2.07777655207149,-1.6
2,4.30769230769231,0.482979288006546,0.0877196149897855,1.2
1,1.69230769230769,-1.37463335817248,0.833990966395423,-1.4
0,1.46153846153846,-0.631588299700867,0.336476732124998,-1.6
3,3.42857142857143,0.85450181724235,0.833990966395423,-1
0,2.28571428571429,0.85450181724235,0.336476732124998,-0.6
1,2.14285714285714,-0.631588299700867,0.336476732124998,-1
1,4.07142857142857,0.111456758770741,-0.161037502145427,1
0,2.23076923076923,-1.00311082893667,-0.161037502145427,-0.8
2,2.92307692307692,-1.37463335817248,0.336476732124998,0.2
1,2.85714285714286,-0.631588299700867,1.33150520066585,0
3,2.35714285714286,2.71211446342137,-1.6535802049567,-0.4
0,2.14285714285714,-0.631588299700867,0.336476732124998,-1.2
0,3,-0.260065770465063,-1.90233732209191,-1
0,4.42857142857143,0.85450181724235,-1.15606597068628,1.6
0,2.78571428571429,0.111456758770741,-0.409794619280639,0
0,3.07142857142857,-0.260065770465063,0.58523384926021,0.6
3,4.85714285714286,0.85450181724235,0.336476732124998,1.4
0,2.78571428571429,1.96906940494976,-0.658551736415852,-0.4
1,2,-0.631588299700867,1.58026231780106,0
0,2.28571428571429,-0.631588299700867,1.08274808353064,-1.2
1,2.85714285714286,0.111456758770741,1.82901943493627,0
0,1.4,-0.631588299700867,-1.15606597068628,-1.2
0,2.78571428571429,-1.00311082893667,0.58523384926021,-0.8
0,2.21428571428571,-0.631588299700867,-0.161037502145427,0.2
1,4.06666666666667,0.482979288006546,-1.40482308782149,0.8
0,1.33333333333333,0.482979288006546,0.58523384926021,-1.8
4,1.5,1.59754687571396,-1.40482308782149,-0.6
1,1.73333333333333,-0.260065770465063,0.58523384926021,-1.6
0,2.14285714285714,-0.631588299700867,-0.658551736415852,-1
1,2.46666666666667,-0.631588299700867,1.33150520066585,-0.6
1,2.4,-0.260065770465063,-0.161037502145427,-0.4
0,2.53333333333333,-0.631588299700867,1.58026231780106,-0.8
1,3.4,-1.37463335817248,0.336476732124998,-0.6
3,1.6,0.482979288006546,0.833990966395423,-0.8
1,1.33333333333333,-0.631588299700867,-0.658551736415852,-1.6
1,2.8,-0.631588299700867,-0.907308853551064,-1.6
2,2.4,0.85450181724235,-1.40482308782149,-0.4
1,2.8,-0.631588299700867,1.33150520066585,-1
0,3.06666666666667,2.71211446342137,-0.161037502145427,0.6
0,2.13333333333333,-0.631588299700867,1.08274808353064,0
3,2.53333333333333,0.482979288006546,2.57529078634191,-1
3,5.13333333333333,-0.631588299700867,-0.907308853551064,1.4
1,2.06666666666667,0.111456758770741,-0.907308853551064,-2
0,3.4,0.85450181724235,1.58026231780106,-0.4
0,1.6875,-1.00311082893667,0.0877196149897855,-0.2
1,2.2,0.482979288006546,0.0877196149897855,-0.8
1,2.25,0.111456758770741,-0.409794619280639,-1.8
0,3.125,-1.00311082893667,-0.658551736415852,-0.6
1,4.1875,-0.631588299700867,-1.15606597068628,0.8
0,4.1875,-0.260065770465063,1.08274808353064,1.4
2,2.75,-0.260065770465063,0.0877196149897855,0
1,1.6875,0.111456758770741,-0.907308853551064,0
0,1.625,1.59754687571396,0.0877196149897855,-2.2
0,2.375,0.85450181724235,0.336476732124998,-0.2
0,2.125,0.111456758770741,-0.409794619280639,-2.2
2,3.0625,-1.00311082893667,0.0877196149897855,0.2
3,1.4375,-0.631588299700867,1.82901943493627,-2.2
1,2.5,1.22602434647815,1.33150520066585,-0.4
2,2.875,-0.631588299700867,-1.6535802049567,-1.6
3,2.625,1.22602434647815,0.833990966395423,0
1,1.58823529411765,-1.00311082893667,-1.15606597068628,-0.6
1,2.125,0.482979288006546,-0.409794619280639,-1.2
0,2.58823529411765,0.111456758770741,-1.15606597068628,-0.2
0,1.58823529411765,0.482979288006546,1.33150520066585,-2.6
0,4.375,-1.00311082893667,0.58523384926021,0.6
0,4.1875,0.111456758770741,0.833990966395423,0.6
0,2.23529411764706,-0.631588299700867,-1.15606597068628,-1.6
1,2.53333333333333,0.482979288006546,-0.658551736415852,-0.4
2,3,-0.260065770465063,-1.40482308782149,-1
1,1.75,-0.631588299700867,-0.409794619280639,0
1,3.11764705882353,0.111456758770741,-0.161037502145427,0.2
0,2.58823529411765,-1.00311082893667,0.833990966395423,0
1,2.05882352941176,0.482979288006546,-0.658551736415852,-1.4
0,3.17647058823529,-1.37463335817248,0.0877196149897855,-0.4
1,2.23529411764706,0.111456758770741,1.08274808353064,-1.8
0,1.70588235294118,-0.260065770465063,-0.409794619280639,0.2
0,2.64705882352941,1.22602434647815,-1.15606597068628,-0.4
1,2.375,-0.260065770465063,1.58026231780106,-0.6
1,1.64705882352941,0.85450181724235,-0.658551736415852,-0.4
0,2.82352941176471,0.85450181724235,0.336476732124998,-1
1,2.22222222222222,-0.260065770465063,0.336476732124998,0.2
0,2.72222222222222,-1.37463335817248,-1.15606597068628,-0.4
1,2.41176470588235,-1.37463335817248,0.58523384926021,0
2,4.72222222222222,-1.00311082893667,0.0877196149897855,1.6
0,3.22222222222222,0.85450181724235,0.58523384926021,0
1,2.94117647058824,-0.260065770465063,1.58026231780106,-0.4
0,2.11111111111111,0.111456758770741,-1.90233732209191,-1.6
0,1.66666666666667,-1.00311082893667,0.336476732124998,-2.4
3,1.66666666666667,1.22602434647815,-0.161037502145427,-1.6
4,4.11764705882353,0.85450181724235,0.336476732124998,0.2
1,2.61111111111111,-0.631588299700867,0.833990966395423,0.6
2,4.35294117647059,-1.74615588740828,-0.658551736415852,0.8
3,2.22222222222222,-1.00311082893667,-0.161037502145427,-0.6
2,2.66666666666667,-1.00311082893667,1.08274808353064,0
3,2.11111111111111,0.111456758770741,2.3265336692067,-1.4
0,2.5,0.111456758770741,-0.161037502145427,-0.6
2,1.72222222222222,-1.00311082893667,1.08274808353064,-0.8
0,2.38888888888889,-1.00311082893667,-0.658551736415852,-0.2
1,1.66666666666667,-1.74615588740828,-0.161037502145427,-0.4
0,2.83333333333333,-0.631588299700867,-0.907308853551064,-0.8
0,2.33333333333333,0.85450181724235,-0.907308853551064,-1.4
1,3,1.59754687571396,2.3265336692067,0
1,3.05555555555556,-0.260065770465063,-0.907308853551064,-0.8
3,4.78947368421053,-1.74615588740828,0.0877196149897855,1.6
0,3.21052631578947,-1.00311082893667,-0.409794619280639,-0.4
1,4.36842105263158,-1.00311082893667,-1.40482308782149,0.8
2,3.38888888888889,0.482979288006546,0.833990966395423,-1.8
2,1.68421052631579,1.22602434647815,0.0877196149897855,-2.4
0,1.73684210526316,3.08363699265718,-0.409794619280639,-1.6
1,2.47368421052632,0.111456758770741,0.58523384926021,-0.2
1,2.84210526315789,-0.631588299700867,0.336476732124998,-0.2
1,5.22222222222222,-0.260065770465063,0.833990966395423,1.8
2,3.89473684210526,-0.631588299700867,-0.161037502145427,0.6
0,2.15789473684211,0.85450181724235,0.0877196149897855,0
0,2.05263157894737,-1.37463335817248,-0.161037502145427,-1.6
2,0,1.20741058171643,0.688885873254902,0.2
2,0,0.478552724604051,0.175598359849289,0.4
0,0,0.478552724604051,-0.081045396853518,-1.2
0,0,0.478552724604051,-0.594332910259131,-0.2
0,0,-1.7080208467331,-0.594332910259131,-0.8
2,0,-0.979162989620714,2.48539217017455,-0.8
3,0,0.11412379604786,0.945529629957709,-0.8
1,0,0.478552724604051,0.175598359849289,-0.2
0,0,-0.614734061064523,0.945529629957709,-0.6
1,0,0.478552724604051,-1.62090793707036,1.6
2,1,-0.250305132508331,-0.337689153556325,0
1,1,-1.34359191817691,0.175598359849289,-0.6
0,0,-0.250305132508331,-0.594332910259131,0
0,0,0.11412379604786,1.71546090006613,-1.8
0,1,0.842981653160243,1.97210465676894,-0.6
0,3,-0.979162989620714,-0.594332910259131,0
0,1,0.478552724604051,-0.850976666961938,-0.2
1,0,-0.614734061064523,1.45881714336332,-1.8
1,0,-0.614734061064523,-0.081045396853518,-2.4
0,3,0.842981653160243,1.97210465676894,0.6
3,1,-0.979162989620714,0.432242116552096,-0.2
1,1,-0.250305132508331,-0.850976666961938,-0.4
2,4,-0.614734061064523,-0.850976666961938,0.4
1,1,0.842981653160243,-0.594332910259131,-0.6
0,6,-1.7080208467331,-0.337689153556325,0
0,1,-0.614734061064523,0.945529629957709,-0.8
0,4,-1.34359191817691,-1.62090793707036,-0.8
0,2,2.30069736738501,0.688885873254902,-0.6
0,3,-0.979162989620714,2.99867968358016,-2
