"FTR","ELO_H","ELO_A"
0,1069.47513616195,1147.8076270624
3,1020.20100918389,1100.8846446921
0,983.825891648054,1067.092564914
3,1077.60154738634,1064.07084605327
3,1170.29908173407,1074.92040347165
1,1027.84751647903,1068.25397449935
3,990.876891087512,1135.69233554852
3,1023.73335348257,1161.97479959078
1,867.148311559261,1113.46760456988
0,1116.81122580608,1038.94536888139
3,1062.6801430518,1091.07860804939
1,1031.564149685,1070.87141637988
3,1124.22201684497,1074.74609843457
0,1052.42348353481,1047.57651646519
0,1145.44059053588,1050.76168043372
3,883.929321710984,1111.3085680914
0,1224.49804116429,1063.28170136936
3,996.969121150027,1105.4809974714
3,1049.69634124367,1102.86623136845
1,1312.75918162706,1047.81313711181
3,1051.07564573608,1113.80437999476
3,1052.1400294164,1071.17558536398
0,1172.62108728859,1030.5807270989
3,1014.8131264862,1083.57336553996
3,1126.33998026213,1069.74379294695
0,979.520068373844,1125.47517583117
0,1046.80420446571,1050.55107100759
0,1103.39219382168,1013.08900581667
3,1054.73602545743,1087.15510371869
1,1036.58892591589,1062.92414119924
1,1143.14523557859,1053.21953462543
3,1058.85293322804,1099.52609955424
1,924.431021321782,1071.38994664143
3,1007.96855592931,1155.7515053497
3,947.366060568138,1088.38789543768
3,905.250057195828,1120.4506530577
1,1043.36573645157,1057.41660364446
3,1121.81966177274,1078.18033822726
1,1023.41264896053,1076.58735103947
3,920.234599540277,1168.78701099109
0,1093.65961391376,1064.55847464702
0,1171.1521906423,1061.42762294673
3,1014.08195834769,1126.85123474005
3,1069.47503072713,1101.50369284944
3,981.39537595718,1094.44978121501
0,1012.49559189522,1130.81419738639
0,1227.02669439389,1112.1215257558
1,833.401936426092,1164.74500569685
3,1036.62449920551,1127.52557489768
3,971.37934316767,1087.14416886024
3,1023.85373620764,1118.02530620191
0,1108.60063039641,1053.12782577586
1,893.494495397571,1087.29988303801
1,937.97433403173,1072.25629339131
3,987.095151786659,1154.00828185226
1,1016.16080408168,1096.01641200349
3,1060.85407428351,1089.14592571649
3,1019.20401819959,1122.49074008598
3,984.125078191658,1081.65671437229
0,993.920696833641,1055.77764489613
1,1432.01330921959,1036.16891997252
0,977.491722465064,1134.31960794534
0,1093.51727581535,1048.04226344982
3,1116.88102643413,1079.96704031516
0,1079.50130455796,1061.46838663111
1,1030.42277779136,1073.57960197088
1,1152.75778764598,1047.8557014711
1,1436.49386524009,946.136736351796
1,919.014370414818,1086.37587231084
3,1132.48407531792,1090.8171520708
3,1234.39727590922,1105.90393555773
3,889.352856709229,1176.53011997598
3,933.064660579517,1078.54666000795
0,990.003206299824,1059.43149066088
1,1045.9618652295,1054.83351141431
0,1145.46402962723,1066.6771508466
0,1020.55037089476,1083.2007961927
1,1365.67010688886,972.953488616762
1,1070.54748336237,1026.20265473752
1,1180.70690277965,992.573893342641
3,1107.2998350562,1042.58038431948
3,1017.17537472451,1053.08405574031
0,1069.26448222134,1035.62423860839
3,1015.37370098863,1044.14762060204
1,983.219212638504,1025.81284998087
0,1021.9645827376,1021.10989776748
3,1215.76147202348,1034.97302121202
3,1102.54253421087,1047.87009094412
3,1171.11665070132,1030.59176222108
3,1260.27703920361,1033.11986134837
3,1045.89748112829,1062.34778293363
1,1189.89621377905,988.183074862296
0,1022.98656132154,1027.01343867846
3,1016.0413421624,1036.59366759927
3,1003.06095923048,1081.30211585373
0,1236.8203376696,1004.07838204782
3,1247.55268384746,975.801096645577
0,1094.8427028828,1065.44081406127
3,1079.39660406153,1098.77058393827
0,1136.78387598083,1035.20464921447
0,1194.23170494894,1082.31909598133
0,1266.26481332982,927.130776775593
3,1051.24430796027,1053.83929666775
1,1054.29446398503,1044.55865292348
0,1080.73961840327,1053.59446843756
3,1140.0342232943,1086.73372576724
3,1043.55024279033,1091.87701261777
1,1110.1709840925,1090.4964015259
3,1218.40649215362,1045.84206571132
0,1110.83885981438,1093.72916553609
1,1048.80843539799,1173.78069658356
1,928.262186589594,1081.90315574365
0,1047.45784860803,1102.54215139197
1,1064.54276266285,1153.30483528464
3,956.355179313111,1123.75294197681
3,924.112545462749,1105.88888774367
3,909.516763724085,1168.05107494131
3,1193.71651211209,1105.22685352898
3,1001.01011918052,1081.90939519111
3,1073.98659160159,1074.61849964764
0,1204.67945681854,1110.68163275026
0,1093.7081329482,1064.40984480803
3,1115.18560078462,1134.81439921538
1,992.798419409285,1145.48315276894
1,1052.61040406265,1046.96388229913
3,931.371901698706,1079.75015591876
1,1044.62391359019,1058.07111581122
3,892.519417730201,1117.76604459084
1,1177.73962469887,1112.06514076337
1,958.135816872558,1043.88590784591
3,1090.08053221708,1063.27460748529
0,1154.14548220571,1116.69736788838
1,1153.43975247262,1058.48470966365
3,1101.89754877662,1047.83417557177
0,1025.08584778336,1137.27874994675
1,1129.48425802921,1074.67538421392
3,1032.36279075052,1104.48740453895
3,993.229758478093,1082.79907489034
0,1007.05466079728,1042.08422247302
1,986.828025628375,1110.95383979196
0,925.024688839542,1115.73582156869
1,932.15078551056,1063.01506319491
1,1011.15010704983,1092.21038959615
1,1012.55825392896,1116.36019965241
3,902.469361595282,1179.33063920841
1,1252.85631441527,1072.88284479651
0,1143.38615876589,1092.25358140038
3,1084.38982117612,1063.23684958604
1,907.72183161958,1118.65649283816
1,1018.65869580098,1099.37100790569
3,991.929731514989,1064.28312013115
0,1085.07353616182,1057.37572960251
1,935.969622944044,1131.197945566
3,1048.19499812381,1088.36486668006
0,994.505655361683,1055.87261452503
3,1208.87058508459,1132.80853634836
3,1047.51506388366,1109.28866151377
3,1098.60860744039,1116.35737998364
0,1059.66138936379,1089.35877479355
3,975.965935382969,1111.76747526606
0,1127.28654008409,1013.95913610609
3,997.341910469161,1176.76437709979
3,1073.834143139,1072.71108026416
0,1188.84592686468,1024.92110465377
1,1024.51146034557,1073.61350860152
1,946.332151904338,1077.21194815021
1,1021.97984276932,1074.11455990403
3,1033.35391725304,1138.39242403266
3,1004.27911606264,1047.90519062212
0,1231.6645466365,1057.27419063585
3,1169.95817901411,1072.56170616729
1,921.232455487891,1062.45759821825
3,994.27087130929,1141.03634531247
1,865.364551736132,1127.98159231691
3,1138.14138596552,1062.12308805774
3,965.642513002116,1124.79115611852
1,897.050771378785,1118.4571936919
1,856.259061069046,1104.16580475883
1,1015.79129944652,1080.38375223041
3,869.181147474047,1143.72902090139
1,1034.34536848427,1069.81317746163
3,1100.42318561447,1049.57681438553
3,1119.10915652993,1079.18067668504
3,1030.83972619522,1117.74123264746
0,1007.98982634158,1090.38314470601
0,1045.24528937801,1064.17450253846
0,1123.68938041224,1032.43343322749
3,940.335149725022,1109.66485027498
1,1002.90177661966,1081.58187212367
1,1052.5517378298,1045.69192149373
0,1229.57187546054,1102.73158142004
0,967.836863385718,1079.34679530412
3,1139.63437821989,1060.36562178011
3,1078.03014208236,1077.27182240519
3,1081.84389109285,1084.46575881643
3,1006.50205717645,1076.53706945593
1,946.855547476109,1064.92758445026
3,923.938346806042,1163.82297788086
0,1111.22131154371,1078.71515904825
0,1317.74610385714,1053.09392991772
1,1106.35822046873,1091.02506347163
3,1043.71652109862,1097.9179498642
0,1176.53846410838,1097.82476901662
0,1190.30929151062,1063.82963738259
3,1072.55577508084,1078.07250235403
3,1048.63016989809,1123.89804771349
0,1183.92794251673,1021.35137641905
3,1063.10950742618,1117.94929012373
0,1118.98690631805,1072.20550365066
3,1090.30289238168,1061.5127767715
3,1056.73669227002,1116.87246551191
1,1055.99168808219,1044.34623558188
3,939.119078437217,1102.74390841484
1,935.613695082559,1060.50686013349
0,1245.2298394101,1065.02770103137
3,1094.37645918673,1105.62354081327
3,869.63483473021,1122.15999938125
3,958.26423609277,1108.64258072909
0,971.645937668517,1084.82825687072
1,900.627694619626,1093.80354688547
3,1084.6554491979,1064.40090104879
0,1060.17393499141,1090.05284407439
0,935.047945953457,1134.15304561028
3,1246.19498178752,1126.0896576236
1,937.41139464341,1151.11519270287
0,1131.51866696625,1008.04789833206
3,1070.06975325536,1075.58739502728
1,1035.84093378449,1065.75850007524
3,1365.57980466309,1025.29915974612
0,984.671934113511,1067.49426400292
0,1081.44051301456,1053.56040602459
1,921.633326576813,1109.00540232316
3,1145.47491346905,1054.32256346032
3,995.190362047171,1059.98905006413
3,1449.04919407959,1070.25606431577
0,1095.07944826887,1001.52853801536
0,1078.66107250853,1068.88796145645
3,921.762813656745,1139.08580349632
0,1244.8019123357,1090.626477981
3,984.685254487079,1085.52440390998
1,1270.04626926521,1039.8787485344
0,1052.8935137852,1096.82885858458
0,1052.5672087408,1097.71478109923
0,1032.73369710965,1102.79246553338
3,1010.2501869251,1118.13474192571
1,1015.33719412397,1092.219012803
1,1135.65733855549,1067.50580414114
3,1103.70640274446,1089.4671032061
0,1104.42805379399,1048.84295020214
3,1073.6026417892,1076.98342503315
0,1045.86672895742,1139.96893340724
0,947.162741785558,1087.21915647866
3,1040.88036663757,1101.17206972666
0,1059.46699959851,1088.68928006167
0,970.587152447605,1098.24637260172
1,913.215045645628,1074.93478225791
1,1009.05809464699,1094.44146989839
1,865.483390949407,1160.44446737017
1,912.640812855875,1131.31441407393
3,1168.32812571509,1074.97317975782
0,1108.32088340616,1093.76997684001
3,1086.46006761344,1072.14717467365
0,1014.84355157021,1088.31370885954
3,990.578884250065,1131.7160163526
1,1123.42745807168,1083.51378089801
3,1165.19982439038,1075.24290898219
3,916.956547512606,1129.55856344719
0,1100.52347353292,1037.31885645368
3,1114.33546318381,1083.53164821788
1,1137.83539458091,1062.71301762253
1,1023.12915092145,1078.42313669362
0,1159.81002653174,1070.67914454024
3,1031.38381173508,1101.87564051171
1,982.242428887047,1106.04411993924
1,915.718438686771,1099.02237987532
3,1254.8954409684,1046.15001508578
0,1074.76092886458,1060.97974489542
1,957.873892663224,1059.83295068305
1,1151.54041022006,1043.18975910612
1,931.850094053671,1072.38455249243
1,1097.84904012962,1101.67724834006
3,1053.23630995573,1091.3533029462
3,1145.69387141055,1054.78535395374
3,975.547427325505,1140.67925534051
1,1010.4704037913,1099.53905486853
1,1094.63038239107,1106.79158217848
3,930.797121432553,1096.3718247421
1,1282.65399916946,1035.90315376388
0,952.246187055365,1101.97776285956
3,1146.15908851859,1104.46215840889
1,942.491377398983,1085.05050474324
3,1052.53898641472,1108.15165285077
3,983.21799431665,1075.66689864292
1,1080.40436520556,1125.92073736785
1,1118.92348206003,1086.0145235459
0,949.673928010189,1100.32607198981
3,1140.76510990674,1093.32463078207
1,904.751601173926,1120.33081842463
3,1139.70195131375,1061.9061977204
3,1090.93240223026,1060.14552838246
0,987.198928606583,1063.78530030725
3,1136.92199508515,1108.64165935495
3,1032.67553928226,1106.66366092542
3,1096.5751194772,1055.03344059162
3,926.269204535333,1131.35842277235
0,1062.17784577562,1047.4484110427
3,1172.73897450414,1068.89248068816
3,1015.73477448555,1114.28283714153
3,966.082262815607,1089.65470139723
3,1090.67170744717,1061.92216161506
0,998.775409611954,1101.81344902551
0,1092.39724831245,1035.67237679478
3,1078.46091444449,1071.27414302204
3,996.192892909532,1077.96395977618
3,1218.30129417618,1078.27351501497
0,1165.50254417118,1075.31912358546
3,955.076190317095,1069.46616875955
3,1087.10613683344,1107.74138574152
3,985.932843209994,1158.43800367263
0,1104.61770455722,1037.69222997882
0,997.852865238049,1052.35481398986
1,1148.26476223899,1046.31177713318
3,922.915941414333,1119.91348894662
0,1093.56808735395,1081.47863729763
3,1077.57034779146,1069.02465498679
0,983.565920949297,1072.48361087449
1,902.569420180971,1126.68873904549
3,1131.07467610107,1076.61152210662
0,1060.64230571335,1086.14106847625
3,1095.70326521849,1054.24402124842
3,1183.52234428533,1073.21665707787
3,1096.28397311031,1054.22295574965
3,1188.4910541102,1046.94886064561
3,1011.67610900831,1081.06867464485
3,808.007021681856,1166.99372358631
3,1111.77560241594,1093.77819490386
1,943.924937716846,1063.10805048649
0,1031.25529204544,1070.26608863362
3,932.02209359945,1132.23523867006
1,1047.40367173959,1052.94360421686
0,922.372588757914,1117.17452929373
3,1041.67684749341,1128.64106478494
3,1144.80741196058,1092.1199357542
3,966.07482206847,1075.01961774228
3,1036.8173711092,1123.44456821151
3,1071.01657093933,1082.23002603399
0,977.575576929762,1075.25617796406
0,1056.34791210171,1093.81949340529
3,1136.45847229086,1065.61518242405
3,974.275199579489,1100.90151187751
0,1058.54888462595,1088.25210751434
3,1194.21734993605,1053.67069403064
1,1149.85036475871,1037.38677679499
0,1023.7705791792,1066.58151682617
0,1162.73427264543,1021.60378075018
0,1092.15028281903,1057.84971718097
3,1038.04392740755,1099.11622320647
1,894.174304887233,1087.83211950552
3,971.048673855167,1095.30565931363
1,1029.42316173041,1078.59606318568
1,1147.37829419277,1059.1238176467
0,1073.78573358004,1081.71669212795
3,1099.32523383502,1089.18956066261
1,1012.70589262841,1098.53583330933
3,948.564532893271,1134.02527861581
1,892.971328319101,1145.67660599704
1,1042.84994291535,1057.6824105663
0,1102.45788797598,1030.65436460891
0,1017.84621192306,1079.07685234341
1,858.421214300228,1110.63124914592
0,1075.74329207744,1070.74021264595
3,873.747608864466,1128.07192599248
1,1117.08051180682,1080.92634058737
0,986.181631407813,1065.02325710112
3,1087.62277145575,1066.1797523645
0,1048.251413309,1035.71816659817
3,1007.27493307815,1047.61168319408
1,881.363213823561,1117.19386696152
1,1043.22590358591,1056.87110960311
3,985.002224830105,1127.86114427009
1,1128.55037884573,1075.71277647138
3,1130.57752042183,1066.9597391369
3,892.594348532381,1183.88979534222
3,939.441306414859,1096.46706773338
3,1068.92766098184,1074.24012240442
0,1215.39706387574,1041.85503384924
0,1106.39513468102,1035.87932515595
3,981.805457012527,1078.432441655
1,1088.07289682782,1115.63166313555
1,969.936684763595,1112.51497260857
3,942.833243446563,1124.69305014615
1,901.641218187383,1135.4379674267
3,1264.52646529844,1096.66347148573
0,1308.42050630264,969.45412145457
0,1095.67703737256,1040.56426265087
0,990.208614509392,1063.76096182031
1,932.401946821895,1068.27637720123
3,860.974917209356,1163.32561273637
0,1226.4355958861,1026.0005649859
1,891.772538660847,1118.78412289015
1,902.704404396146,1079.40112535481
0,926.508254272312,1104.55367261854
1,1057.24468825317,1041.71420564187
3,888.698719285771,1128.34308835429
0,1183.08644255712,1047.16310049644
1,1132.89802448215,1075.31668339577
0,1124.16300587895,1010.92364221154
3,995.18391589262,1093.93270974953
0,1183.20302036011,1000.94032762791
3,1063.33769223657,1078.16496314457
3,1167.27955605266,1041.76065352854
0,1130.1336179388,985.467969916223
0,1115.03833101994,1025.03035033308
1,1068.28020668045,1029.15060948736
3,1187.97665103298,1059.03630458622
0,1060.39552472077,1021.12244777548
3,1103.36319250589,1047.34362840259
3,920.361838934425,1104.96608756726
0,1295.87657965226,1000.14224448816
0,1022.16886191787,1023.01078651167
1,1066.66032527249,1031.68612377299
0,1169.15590867657,978.999220423752
3,945.053469798193,1090.57354340169
1,1467.45432906261,1023.23294484531
3,1294.62586024305,993.744620233813
1,1198.71187993722,970.076244947268
3,1151.81837193883,1098.18162806117
0,1056.47647859056,1090.28906775747
3,1003.67430950732,1053.1806731662
0,1101.67858562044,1051.2817426032
3,1038.25408310809,1053.66832249497
0,834.579070146059,1315.42092985394
1,1055.62746963402,1045.33410429835
0,1011.53353459804,1037.2837091534
0,1033.25532039606,1176.79925424278
3,1193.17580878589,1063.87448167326
0,967.821924590024,1188.95494927924
3,990.561582005583,1085.48223052643
1,910.729390795018,1095.29234955608
3,1115.35446508053,1076.28340277261
3,1089.92984952062,1093.06610896158
0,886.255372522495,1420.91969052213
0,1077.71204569185,1119.74726714196
3,1027.27399408859,1053.83756340228
0,1079.85274934386,1084.05506805654
1,936.790894917766,1153.77406645928
3,1126.24338388246,1107.37051886578
3,1181.44692993656,1062.87368091142
3,1075.56455831937,1073.30139126336
1,1046.55087225167,1053.37172625952
1,1089.64833997453,1111.95503933405
1,955.417436097065,1053.20004679949
3,1056.98627570105,1177.16198431759
0,1072.15537916357,1131.13169972728
0,1020.97871386097,1079.93668707736
0,1147.8037435247,1044.42690006734
0,917.397077717352,1187.06463912966
0,863.370797393903,1327.32623905265
3,1180.27436416013,1066.31769539
3,1182.39242203322,1068.86069696224
1,915.112083796103,1129.50458892768
3,1035.14671387567,1049.04217093908
3,1035.13683257199,1093.94022853922
3,979.066533067104,1331.84693176808
1,892.335477080563,1103.31244396177
3,958.02599257489,1078.9933956491
3,931.878236923336,1122.0960886755
0,1068.4390148849,1128.34893542006
3,971.989335017966,1094.31308687165
3,1218.11569504708,1093.2184981035
3,1045.3450398908,1061.95730305363
1,1053.36315477047,1046.32306836247
3,1027.03391335206,1082.81395392744
1,902.556676504157,1097.44332349584
3,990.457547773294,1074.60452928578
1,952.913786377106,1042.389571337
3,1014.13629413647,1097.42747116257
1,1137.76277547243,1070.05021255635
1,912.027143489301,1154.77818270056
3,1083.07602302827,1090.84319012841
3,1132.76827695891,1075.29130521421
3,1192.35179477477,1056.02475314505
3,948.831548355522,1089.17623132709
3,974.582060226256,1139.5871502306
1,1217.52630787655,1082.47369212345
0,955.563356982207,1086.50066362882
3,1035.0399656279,1053.26150379179
1,1244.99862694787,1066.06592742423
0,1085.61992310126,1049.77036893828
0,1011.52744422084,1035.43526301365
3,1083.01332058042,1067.60913226885
3,1021.61549921993,1093.5847562219
0,1072.75387893287,1071.11333254417
1,1115.01430327358,1081.39140964617
3,1237.82410087918,1047.30198178251
1,1146.56869637149,1053.43130362851
1,927.550392656392,1075.48625378497
0,1038.12692583266,1103.55182024591
3,1091.68470406057,1097.67119142813
3,1077.01179377381,1072.98820622619
3,989.570828753073,1095.79056672169
3,1079.51414336597,1087.89301437223
3,1141.16324419669,1057.26759629714
3,1145.23936934555,1055.77826708027
3,992.457716858078,1096.73431026848
1,1115.07042652506,1083.15840546892
3,1002.66103581405,1073.2894722331
3,973.925331320232,1085.44536834911
0,1093.05350172181,1035.38371943807
3,1219.55342623615,1074.31314872669
0,993.514624594342,1055.75408594829
0,1228.48564390843,1039.98745028531
1,937.981115741551,1075.26210334878
0,1247.13462450779,1051.24243806998
3,1065.44383539368,1090.03181932075
0,1190.00006871967,1057.37797860533
3,1049.17417684383,1078.00587433798
3,1171.58755196317,1072.9638750396
0,986.508954392968,1062.13252809729
1,1043.62854169903,1055.58474938201
3,1194.23286869408,1047.88632525939
0,1073.12093845629,1064.81003951697
0,1064.96370889942,1030.90069502601
1,1015.39447828099,1074.5731577376
3,1008.03623042583,1129.67937178194
1,1037.54116969862,1062.13119770252
3,991.883167629286,1080.35047152833
3,1082.10330708282,1063.68258509728
3,1180.26949866067,1065.63729342757
1,949.226507916746,1059.99742996133
3,1441.50294515752,1053.57569771813
1,1052.75044851315,1047.19138996118
1,940.259648300917,1073.39592853633
0,1078.66848059362,1067.05588759278
1,1052.38951672716,1046.61475193067
0,1194.92797591592,1049.99492979162
0,1068.65644512292,1047.3716806467
0,1187.34545096945,1074.21717608992
3,1112.78960329459,1076.60251581926
3,1125.15188517181,1072.39461891026
3,1094.33956763684,1056.40854415455
1,948.560248477096,1091.58266585891
1,1042.17454330551,1058.80243994023
0,1214.00014202445,1049.94436292213
0,1074.675956327,1075.89531347012
1,882.818797545935,1087.56156900442
0,1000.87721681206,1048.971274572
0,1085.68675171824,1037.74846901712
3,970.819054032329,1058.47242224642
0,970.259656750055,1072.87684487588
0,1189.7262745649,1045.45291404658
3,1068.24697337344,1069.45700008623
3,1234.02131023857,1065.37782971875
0,1111.39034890594,1011.19916966542
1,1024.48897661497,1078.37925677544
0,1099.0561534382,1089.17268429102
1,1027.76639843738,1075.75106058109
1,1152.30618719579,1022.4524340263
3,1229.10812620964,1085.2570318371
3,876.845811200109,1110.1769677154
0,954.760691121664,1111.92890157078
1,1225.26552962176,1055.54343145448
3,1059.32211923769,1080.91682666692
3,1073.39303948057,1072.07971707161
0,961.221094239572,1084.58994408679
3,1032.35641376293,1129.29671077631
3,971.333586329128,1092.97014511711
1,1049.03669674953,1051.48151090122
3,1089.34346633882,1066.43561486408
3,991.191072136286,1080.37271097241
0,1108.49642789677,1051.36592069038
0,1091.19473861093,1068.99290170623
1,1043.44516860422,1057.83923007556
0,975.976508561788,1084.73603565469
0,1161.01979606785,1087.54220712566
3,987.169546242408,1070.19697347497
0,1035.2863382595,1050.20677902037
3,958.69707973704,1113.97024824691
0,1210.21612873278,956.912625874689
0,1039.53743963233,1058.07779077626
3,944.391210213162,1137.63451036954
3,960.221006380873,1084.86720346522
3,996.917787829758,1104.79627545896
0,1012.85426264499,1087.99445395994
0,1301.90827984377,1058.36293595284
0,1037.80300711346,1113.58793121419
3,903.232075409488,1135.07485331472
3,990.705764158652,1090.05268650151
1,1161.43969884748,1054.91869795872
3,1281.03168913467,1047.99154967825
3,1004.9216856733,1064.36020952231
1,1128.82275724709,1060.19372342542
0,1122.92403350493,1063.25524942825
3,1100.75329152758,1086.5384228452
0,1118.55935069015,1075.86105058398
1,1030.89235031482,1070.56720690908
3,1007.81080952301,1059.56837229998
3,1101.01393407825,1075.52792834352
3,937.165371090543,1143.79168460354
1,946.245918859487,1074.92146440615
1,1105.50069660052,1094.82274889662
3,999.24404966746,1114.40750489286
3,1281.14035603386,1059.15920867757
1,841.371878573534,1116.26164589678
3,966.12960788217,1110.92969278602
0,1212.32990747536,1095.633142103
3,1094.75320338988,1058.08715828794
3,1079.9435704679,1066.84239632088
0,1064.66314361753,1054.80958523516
1,1049.0789781576,1051.06098964105
0,1134.75960163641,1023.57410335892
3,1075.82307888598,1081.36091540574
3,1024.35842682047,1091.55295333597
3,981.369535528294,1088.12031413764
1,1014.58008110303,1089.32259703829
0,961.999040527994,1075.74278115141
0,1034.49877216401,1061.59274719257
3,1010.87510122008,1104.10222411842
3,1121.53154288408,1088.50327321045
3,1210.59448663406,1079.40945301967
1,958.871379005969,1060.60867938541
1,1152.90249100391,1052.42788111378
0,1042.34187771829,1049.75273318144
3,1033.70472737913,1127.19818786022
1,1170.55145452071,1039.69761352549
3,956.509765735268,1094.73720973168
1,940.893668569706,1093.45473730502
0,998.466351813412,1051.6631536182
1,1042.1116591105,1058.88792054385
3,1014.03153695988,1095.68762155406
1,857.638012419371,1112.39028415863
0,1119.92795938534,1118.49104124213
0,1142.60723225982,1052.71266725803
1,1043.77680770782,1057.63684409002
3,1160.04645374488,1081.05252969073
0,1121.53396226857,1021.97813309885
3,959.279874352381,1066.89088187046
0,1013.23850820934,1082.26175776749
3,862.293806618966,1120.9434746969
1,1039.63154800193,1062.02795084005
3,1124.97270500336,1077.02137556769
3,1381.55802098001,1019.0003432483
3,964.30554508028,1094.14101316975
3,1000.21306420549,1070.7718812532
3,982.910914259541,1058.07754132234
0,1082.86546724925,1101.96083730314
0,1225.01290092659,1019.68541316677
0,1067.13640646228,1089.01332791634
3,989.824064290974,1074.76594977418
3,1186.42626107206,1065.7352164719
1,1039.09614673978,1061.45702726397
3,915.542898565516,1129.32611041467
3,1120.82876935235,1098.57799991141
3,1062.93989380568,1102.0621982074
0,984.34124279722,1071.38083243652
1,1044.31078996666,1057.78217801329
0,1060.62010204226,1082.41302810744
3,983.392375844427,1072.51415518629
3,1080.02667518867,1067.18907359089
3,949.246606343903,1162.43077025852
0,1016.89202522719,1081.73326846302
3,1254.30582490583,1048.36552453879
3,1142.13857434272,1059.36555219733
1,947.57068141001,1067.1196337302
0,1071.19926629099,1077.72568489747
0,1086.34821534743,1079.2133380272
0,950.08002036846,1099.91997963154
0,1278.25598793813,1105.63121450215
3,1207.02471172149,1067.15362108137
3,1185.56019631089,1068.64473418889
3,1012.59592563836,1096.50626516502
3,1041.85027618869,1121.45663082868
3,946.16089807427,1107.08763029647
3,1044.46528494627,1079.04755716589
0,988.645655689224,1112.24923709984
0,1217.85408527771,1018.0987137288
3,1171.02933266132,1078.74204524294
1,1161.66234907227,1048.71538206358
0,1073.91547958736,1086.50373509342
0,1092.35586604217,1055.72362811544
3,1019.62324529807,1105.54050874902
3,1069.54246633218,1083.31583485966
1,1022.59511118902,1073.07904715936
3,1009.80070405411,1051.94294181025
3,1158.42859921235,1087.03638604406
3,1082.63087884461,1111.00770399966
3,967.117049687327,1091.20959563935
3,1073.88816011546,1082.17988454669
1,1284.56868966832,991.380738621728
0,1101.34473260935,1068.58623844376
3,996.877361674605,1145.68106851772
0,1092.22088503662,1044.81710640647
0,1086.5780552759,1056.72082835909
0,1102.81130218457,1008.05059829889
3,1011.4469406959,1097.98234075059
3,969.180478222035,1088.11539017535
3,1142.15199671055,1088.27562738064
0,1105.97403421288,1083.39465035434
0,989.196895888032,1064.70877494638
3,1038.7570136563,1092.98035046994
0,1031.7254458625,1119.8436400642
3,1191.72305121678,1110.71965479491
3,976.506189610667,1090.88453369472
3,973.802837217499,1120.94432056982
0,938.582686617576,1107.81682350713
3,972.298552874478,1088.69114243482
0,980.712175489892,1075.33682391019
1,1230.9056282612,1055.64320271572
3,1159.10843206349,1093.3433828633
0,988.465982313819,1062.02417044253
3,1129.68285989765,1067.62956678356
0,1243.53298497354,1029.32339961317
1,1167.20965695888,1057.3779289803
1,895.556403702541,1121.77125080583
1,1037.77610895869,1069.21587212696
0,1107.38649279581,1060.91048046036
0,1063.43885156086,1084.76149867781
3,1076.33173780624,1123.66826219376
0,988.083115250574,1063.10387524656
3,956.517098384515,1119.89075589757
0,1075.55364373035,1067.85088276204
0,1157.88660190498,1067.79117244235
3,1076.01342797632,1097.7766748881
1,1127.40079393467,1059.49740505525
3,1087.16437998176,1095.98098954856
3,1037.1240815638,1059.77726546165
0,996.071088382935,1054.47120654667
3,1165.81247573305,1085.5410167236
3,976.685780812751,1084.93751249349
0,1017.46450630848,1079.55318218563
0,1041.43281416573,1068.87142024376
3,1133.17032394773,1091.56967369842
3,1054.3003425658,1077.63772184843
3,1169.88294022056,1026.12691199619
0,1248.0261002006,1025.81602285552
0,982.969477165685,1064.387810577
3,1099.01905558502,1063.13020066921
3,1207.47501902947,1041.50491298165
0,1025.20664278863,1024.53628599208
3,1076.21275655581,1027.37254570047
3,933.62510880023,1095.56199400023
1,862.777717113057,1094.25464189201
1,1252.99337573443,1021.58044954969
3,1147.92282838615,1051.78320146969
3,1011.79263702912,1123.11991210281
3,1047.27609233312,1064.27633618787
0,1096.75744655656,1029.59157573959
1,1175.34539803539,986.499895279772
0,1064.50222423654,1024.69724706789
3,1070.84833660203,1070.97047480612
3,943.249512611436,1105.68015413758
0,1053.6965088313,1016.96664027286
1,1070.46895073754,1030.9778278766
0,1200.62079101825,972.698411556722
3,1051.39134817639,1097.78494286326
0,1132.06140370075,1003.31783779502
1,960.777177780614,1119.12166087436
3,1020.37356607515,1091.2422660012
3,1027.69263015141,1083.74434910959
0,1042.90288470972,1257.09711529028
1,951.631089911104,1157.87556070648
3,997.630431684156,1145.17578304325
3,1083.62340772628,1059.67408200419
1,930.459961602062,1076.59729089909
3,1163.62293348031,1045.38775437937
3,1000.96222518802,1054.73199632081
0,883.157126367941,1242.61156251629
3,828.536396336076,1307.98125502099
1,1117.29384364228,1081.76624485324
3,1089.87690943705,1060.7008427795
3,1101.44059392063,1101.02468800986
1,1157.40882217408,1049.43276814945
3,881.563505318651,1139.08223868068
3,961.75723716231,1170.73318393088
3,962.780804219434,1083.32382083415
3,976.087279121258,1123.91272087874
1,1109.44426117695,1091.53102689747
0,1080.10727349493,1099.39950440957
0,1026.57054862939,1125.86375112777
3,1021.9145611308,1144.54788546214
3,1149.19096819135,1089.0643299556
3,1001.88459561537,1075.04298678974
3,1300.23520144937,1079.60457360653
0,1153.82450006611,1049.59212189969
3,1098.61477276615,1051.54652143653
1,1128.68412010207,1069.55638475755
1,906.751013560986,1089.0055615694
3,930.274107059,1079.46035141783
0,1004.61921728403,1093.75268157792
3,1017.71300400863,1078.88918250369
1,1051.24053925734,1151.11698286437
