"FTAG","ELO_H","ELO_A"
3,1065.1413061817,1078.56146986336
1,1092.40574396024,1057.92683875941
0,892.84426361819,1118.98613789302
0,1005.42061420221,1096.17273401211
0,1056.90640731493,1094.94203020255
0,914.201567745337,1125.17567370147
2,1065.95207010558,1080.89125507796
0,1011.25444003075,1114.34456671681
3,1343.4338013831,1021.27773261761
1,962.453932250966,1101.02909747054
2,1092.7883073061,1054.45400254336
0,1053.46190773661,1109.30789466292
1,1052.68398405132,1084.46341181799
0,899.487185192079,1078.97621423951
1,979.215400600934,1075.45606448662
1,1148.87610556581,1051.27754680888
1,1004.0977296875,1092.63124876746
1,1085.0285230769,1065.86632968106
0,1143.75033567055,1110.02355434516
0,984.959640707518,1082.40577913158
1,1069.0858986184,1083.65493419053
0,1016.51408590589,1059.63468065462
3,1360.97907770667,1025.96654026613
0,1026.98427323988,1073.01572676012
2,1146.78570699403,1104.02535912869
3,1041.09735003774,1093.84941479331
1,1034.11584218057,1070.71267418273
1,1048.60657986823,1051.57178333749
2,1153.55716345777,1042.44844273156
1,1037.33363642005,1062.03064374807
0,939.347054790879,1055.10530829351
0,958.267529876874,1143.61659193711
0,999.328701004508,1064.11516224159
2,1098.96151316664,1047.49217854194
2,1166.67278410632,1030.45733787546
0,1048.8730729403,1053.27440091366
0,1099.08995642438,1111.72204614429
1,1037.30420356057,1062.07301637617
3,1103.5667425856,1014.90747959459
0,991.663032264617,1123.37629866469
4,1134.9601809704,1070.36197663025
3,1161.55785061909,1082.21070940964
2,1081.25276289713,1056.62505148728
0,970.817892123855,1080.17209222777
1,1028.37228497493,1103.60471456691
1,1073.97924566361,1102.91852042811
4,1231.18508163689,1075.48499302952
2,1160.50700867729,1023.77701615351
2,1126.17662331768,1069.3507332136
1,994.087546755248,1056.47176532977
3,1160.92425833389,1026.30247417819
0,967.754149245864,1083.6989963553
0,979.132092863304,1072.10303493604
0,1022.31488554201,1077.68511445799
2,1150.50961861836,1039.52898197998
3,1346.42136238527,1047.80494901371
0,990.548344952777,1124.56556250272
4,1312.25019058056,1090.64519568692
2,1196.72813828847,1051.73185308067
1,1086.50327746673,1062.15799950557
3,1268.55356540329,1057.39303796527
1,1093.44099615934,1059.18627084825
1,966.736609992708,1075.28180682743
1,983.728336467766,1071.02303198846
0,925.153663532342,1127.21051118636
0,986.695013521001,1072.9203454207
0,914.029061300857,1095.39764064725
1,1018.98491573693,1086.18101302897
1,1018.70880194324,1080.09720546165
1,1073.33740132136,1069.92881431265
2,1093.94522049074,1056.67688123642
3,1259.32922818086,1008.4687351832
0,1003.98640834278,1097.30365853015
0,947.298823218356,1052.70117678164
2,1054.34161605744,1038.12146393507
1,1022.96245072653,1084.07988797188
1,1106.17641117001,1100.25211403341
0,883.792536498116,1125.83857601037
1,1177.12780563323,1078.18017167191
0,1032.10241722014,1070.96727397328
1,1022.00143306722,1076.64126299945
4,1088.349558451,1086.62745811135
0,1109.16662621522,1126.36798114481
1,1042.67859351914,1055.94817466257
1,1139.11568109232,1063.7085111743
1,1037.2174982708,1063.42976938
1,1085.37459359401,1061.26420827332
0,856.753037778189,1107.11069127155
3,1166.82875960986,1011.15590547162
2,1202.06922627027,1048.61695491564
2,1193.3849181342,1056.6150818658
0,925.944177151697,1097.17017323405
2,1079.73222609177,1071.53844287446
0,1081.29469498368,1083.84228467768
1,1146.03417619239,1053.9133377184
3,1224.820795758,1057.19535986081
3,1106.62442481119,1084.3261918212
1,1021.62002877831,1078.37997122169
1,990.603340643596,1061.05344158095
2,1164.29254845535,1023.49802446471
1,1077.17232971825,1072.82767028175
0,929.664965004324,1086.37437544822
0,1129.72586047503,1076.01802468291
0,846.155510318338,1142.39665328141
2,1113.49019343644,1083.81395421607
1,1071.89379335847,1088.84774555634
0,1026.80863214486,1056.48809529525
2,1053.28215269198,1045.39137684008
0,833.001303706646,1120.20014394762
1,1093.75204037453,1057.54784496168
2,1145.11052565076,1055.46204949345
1,1175.49920008798,1074.78829622786
1,1039.9623956702,1060.27909709879
1,1084.65424047133,1068.26388071059
4,1206.05192438713,1075.79149106534
0,910.496964418509,1117.24378233994
0,1027.4396478568,1122.5603521432
0,1113.4180892935,1116.23068934712
1,1045.69564835424,1054.92466925285
0,1013.3219106105,1136.6780893895
0,919.454358594254,1094.5695468041
0,965.578473213941,1103.5479336591
3,1226.62044878437,1006.39214388824
2,1216.75160763289,1038.0651913309
3,1100.66190699577,1025.7619644748
0,977.000115295156,1085.56409284708
3,1110.176813517,1078.2536241716
0,1091.13706566969,1056.71569895271
0,1040.77367136222,1069.49346484655
3,1167.86749510926,1004.73474641251
0,958.15744602694,1136.05769821628
3,1104.80969055983,1088.18179280563
2,1092.86919193008,1046.15148333452
1,1028.18341684828,1066.29749643058
0,940.864146058878,1058.38648019216
1,1126.38245813372,1067.56102450842
3,1240.33978499642,1066.92622792269
1,1037.41380661683,1064.13135074468
1,1029.18860032569,1075.87222614614
0,988.245886245808,1116.36546180539
0,1125.63159247136,1117.01003358218
0,951.495450082228,1070.38656674683
2,1255.90947928665,1034.76652094852
2,1153.28927794097,1051.41753462309
1,1036.61855650347,1066.2825653075
1,1075.82300284337,1073.33454832187
1,998.805085073824,1051.37073599316
0,1067.60015576859,1085.39276447387
0,1089.13468484958,1060.14316497836
0,1004.74698911989,1054.13683864034
0,896.070653260623,1125.03750701291
1,1070.35617864369,1071.85128493687
3,1101.66393702813,1038.07125008936
1,1056.64216143256,1100.16763960243
1,1036.40376989996,1067.90369952978
0,973.668776995372,1058.57473048175
1,1043.02232109517,1058.56689806878
0,1055.24481772974,1084.54560915009
1,1065.19124721321,1077.84573877549
1,1033.84709477343,1068.42930030885
2,1113.46895105658,1036.53104894342
1,1078.61994991733,1070.51031716932
1,1087.43037680093,1062.83432395922
1,967.101581281712,1127.45367084875
1,1033.07355473553,1071.95627432398
1,1089.37835496508,1058.22749259816
1,1143.86402684436,1056.13597315564
1,1129.57840279013,1077.16313869292
5,1337.97633214949,1027.10555520799
0,940.042655680978,1092.28617147254
1,1073.22871450935,1023.16138153792
3,1354.51363808569,958.935419830388
3,1219.99437441844,958.832192573226
0,1004.68788156346,1052.02717151398
2,1157.68242964936,1017.41404067183
2,1069.9138844575,1015.07930587277
2,1192.0728133075,1031.58322270808
2,1090.94590488906,1021.75838520287
2,1236.35069289027,989.517855262917
0,1028.51402932673,1104.28218965052
0,1023.89721589102,1029.57583537085
2,1069.91842865372,1028.68400172431
0,1024.26263434004,1024.58784952068
2,1177.27913552012,1027.55790739229
2,1302.43802432631,1026.80838879526
3,1345.46095008031,952.559159621899
1,1003.37441314541,1046.5932945262
1,1071.8073975499,1076.55090517834
3,1154.07199146803,953.950099159357
3,1259.01593341203,957.731438468884
0,1023.31432205634,1239.93833308551
1,1198.02453787551,1051.75197025532
1,1087.33900480409,1063.66593633161
1,1111.78665348302,1080.69016555715
1,1039.69126813971,1061.78994079985
0,949.086718520264,1079.29211521114
1,1039.7481236945,1061.71750166017
1,1097.74223123107,1052.50866647393
0,1045.09639588188,1047.45988856515
4,862.878711162429,1369.47656165924
2,990.191135743678,1109.80886425632
0,869.171680932925,1119.4031691653
2,1129.49736795536,1072.39538597956
2,1060.53683539785,1088.01951267157
5,958.358912381777,1389.63805910721
0,1225.19275170861,1091.1331178683
0,1070.31983450207,1040.69267826606
1,898.913816527845,1251.08618347216
1,1117.89919257576,1072.68727111335
1,1014.08732883044,1083.28661779513
1,1176.65207613755,1064.92597350665
1,1147.803819635,1052.56100961946
1,1021.93079747448,1099.53849350253
0,1062.60597710407,1046.36042668078
3,1135.6941303943,1007.99733187973
1,1104.71234575523,1044.01932347747
2,1132.98662157284,1075.6066617663
0,1043.42349563291,1074.71442098371
2,1093.14631583277,1058.52133161168
2,961.071372899281,1154.43330484442
1,1025.0997040259,1072.84406688106
0,939.63365315859,1088.20232644421
2,1130.72966129097,1057.08488675839
1,1146.04306251947,1054.65366936325
2,986.567236870173,1197.51725911061
3,1144.92998286336,1059.63069424403
6,1120.17431664838,1257.16064852995
0,955.168847468789,1134.14350816274
5,1454.63261474639,1039.70982794522
1,929.945090551174,1127.3705101262
1,1121.65853690091,1063.13723704486
3,1266.58434776649,1027.97131968262
2,1137.68804372651,1065.32088635438
1,1157.39534452664,1040.23723598098
2,1044.18263120121,1051.93617002754
2,1045.65720323762,1031.9562849245
1,1079.02384086052,1116.27179564952
3,1127.62570768092,1063.35344459844
0,1022.62147968356,1130.43801836264
2,1186.65294431147,1063.34705568853
1,888.097314007726,1207.58638691283
0,921.589451110577,1067.32197657309
0,824.77423852728,1164.46150146067
1,1042.49869383401,1095.0753465803
3,1045.47421414344,1222.39608826656
0,1153.32572066035,1151.05697825717
3,1049.35988208175,1150.61493070939
1,1142.51026596841,1060.31727911785
1,1083.89163463397,1069.03660610119
1,1108.28482654464,1077.4980711192
2,1043.45618345639,1107.04338286274
3,1195.45577961196,1000.97692216327
0,922.396556486056,1075.17846231257
1,1009.09057628482,1039.90134295177
1,1067.57922972246,1095.19963546389
3,1208.05191761558,1044.48671231639
2,1057.54514014599,1093.75488771175
0,970.703812909229,1109.8228995058
1,1031.90965186957,1067.05201019632
2,961.131867854267,1149.9467135238
0,978.530025589758,1141.20794933914
1,992.036272973203,1090.36091987349
1,1037.27226406742,1118.91371365808
1,1089.47463960569,1143.12413383274
2,1103.97041335248,1047.78582278289
3,1076.96590436332,1116.79627547358
1,972.212342383694,1117.84662827743
0,955.133461776765,1051.48975084317
1,984.924896605217,1065.51311535441
2,1228.96681095245,1060.90186281877
1,1188.36581645374,1083.23944879319
3,1097.06063762592,1070.2011252705
1,1014.51782511543,1096.15097552605
0,886.646954690112,1199.41424490227
4,1058.25891323001,1113.9161925271
1,984.162736268551,1066.3476333654
1,1081.06262730516,1074.10449802443
0,987.766057097348,1063.79091500765
0,916.245681744795,1118.52472293223
2,1028.99314273823,1128.51435383899
0,976.759070940134,1063.69021306043
1,1104.56443242139,1116.22571575589
2,1205.22925805785,1094.07290960195
0,1054.39606749669,1052.33394950778
2,1096.14420098881,1039.79597584129
1,1040.92651416743,1124.23422445848
1,1035.34941969118,1116.94115225031
1,948.960823393639,1162.99089180221
2,1073.23135023656,1069.63378428751
1,1026.50805816909,1075.9802703464
0,983.54407210088,1124.42018390904
0,939.511073052737,1057.47257581299
1,1001.81099135875,1119.65583316728
2,1099.47464681647,1033.55800518305
2,1036.59853872148,1062.66035356516
0,862.841397507229,1101.5865696911
2,1015.51274876996,1079.2177921282
0,886.843935741446,1135.43969047617
2,1002.70045181536,1163.17470559058
2,1113.4351741384,1081.06311961867
2,1036.37205037881,1114.69299287186
0,971.487844702183,1083.94322912307
5,1102.91102824485,1147.08897175515
0,949.196444589553,1118.30985942018
3,1191.80406594868,1062.52478828247
3,1171.24837306913,1057.75055890444
0,928.381297341429,1094.81531898028
1,986.4167603804,1099.28357924788
2,964.537830724278,1148.27508931984
1,1005.39661828009,1085.12081050245
1,977.808608427165,1110.57677741137
0,1038.48251084289,1129.34549621444
0,909.085639938788,1109.95055318705
1,1033.5795129386,1066.4204870614
0,920.436759950267,1093.47386944254
1,1017.38023250903,1078.20381332571
2,985.987998660537,1115.12890479662
1,1053.48045520861,1046.03786238016
1,1104.56684143294,1090.11663813137
0,924.80023749604,1108.07993529291
1,972.085604194587,1161.59554254729
3,1125.17542569015,1088.39353742721
3,1163.25016719712,1114.41739531514
1,1031.43924532156,1070.62804964773
2,1149.1544657778,1038.07433184158
1,1051.27045477835,1048.57403886618
0,961.491691373931,1088.50830862607
1,955.661982533436,1100.13527208361
2,1047.48627742777,1050.55757566248
2,1083.31202996415,1058.08787712062
1,1038.41027685967,1119.14901309036
2,1053.86909562677,1094.69617258756
2,1051.52962106567,1098.00833071147
0,1068.97414611653,1052.73437745557
0,891.658557095675,1124.94670687053
4,1149.82878017625,1057.6999117125
2,1051.89885508178,1098.05502768395
0,1045.65446288534,1102.81162876532
0,917.232697837387,1152.33532472353
1,1023.33216071586,1078.68039973464
1,1112.30630626093,1096.40854459812
0,848.085465168899,1171.03246143104
0,917.25284791162,1073.40261941401
0,812.438649978655,1215.28442437789
1,967.74373787498,1113.03765255407
2,1060.86821160782,1086.81709289465
0,892.767497986544,1146.90517819473
2,1185.800747542,1061.99666921111
1,913.57339149691,1175.77075086729
1,1102.95063917494,1111.11420429594
1,989.293704000114,1116.39690603799
2,1258.58432536716,1090.48004149947
0,904.109307805467,1102.56976508403
1,1116.65493692443,1097.36187138739
2,1077.79039198723,1067.55931212803
0,1035.59556233098,1061.08773811107
3,1167.18219502186,1063.71713921376
2,1091.88621043108,1061.93231000514
2,1204.86484902321,1065.38461352724
0,977.039918994789,1077.92428988101
0,921.729076329125,1118.0154731983
1,1048.89143557466,1051.19391739926
1,1091.74420058126,1094.77952305868
3,1051.12652700468,1085.48177500224
2,1130.38813672702,1067.95474623833
2,969.433388511358,1136.50407083628
0,814.645672489305,1252.93223451823
1,977.351785364118,1126.0237075059
0,1035.46239572883,1104.66123504958
1,1288.94649490711,1105.70142179838
0,997.083625907781,1095.39540379609
0,934.995258038036,1184.22871172204
2,1083.94514854497,1055.80415774969
1,976.187237901007,1078.09927287489
2,1093.04634862475,1050.19045075489
1,1026.96559029632,1085.66229110474
3,1200.42232339373,1108.42263783348
1,1047.25073899249,1100.16866996915
0,935.958099534817,1057.20368066867
2,1155.95756255756,1092.1083807127
2,1061.99344038903,1083.2677478643
0,1028.02553625301,1075.63799784756
1,1071.84258412077,1080.73246943651
1,1022.95194360963,1108.11823654023
2,1064.81870949254,1087.1300247795
3,1213.81243308293,1030.76624635519
0,1123.66125361498,1099.56025301111
1,946.194457159608,1106.47360258661
5,1210.10832881267,1045.5506317414
0,962.043098157776,1155.36183710798
0,878.954874671352,1153.25316388604
2,1142.01785579115,1057.98214420885
1,989.487840259946,1063.50902391701
0,1122.45832563198,1083.69064492037
0,915.161631195247,1126.91819363066
2,1289.67397775567,1065.29278184867
2,1066.39806011961,1082.63830346531
0,1038.52997128128,1075.32869576841
1,979.942209383852,1138.82096513277
2,1087.76042992896,1065.7427093313
0,889.73885278549,1117.01403465483
1,1032.52733385784,1072.16448393142
0,964.210370201846,1104.03756850633
0,967.22159977956,1085.02186273986
2,1031.76619924238,1052.7596112625
0,1119.79925873608,1138.47764390956
1,1037.27886123907,1062.72113876093
3,1139.57401413725,1079.96139181242
0,1002.19904187137,1051.72215468099
1,1064.85274858502,1102.57669450375
0,974.014824959928,1061.60944760086
0,987.731931495324,1063.33793919348
0,983.769185251178,1063.20166346296
2,973.393880604886,1138.13273573941
0,862.154907138121,1171.11533196558
1,1015.29766397868,1087.66002520917
0,1011.53138100833,1040.48225469007
1,1033.10162059416,1106.73493001217
0,1082.98199426033,1063.98351302386
3,1099.38067668015,1050.61932331985
1,1015.74235721181,1101.99882352276
0,917.727577038894,1133.85124420615
5,1069.47513616195,1147.8076270624
0,1020.20100918389,1100.8846446921
1,983.825891648054,1067.092564914
1,1077.60154738634,1064.07084605327
2,1170.29908173407,1074.92040347165
1,1027.84751647903,1068.25397449935
0,990.876891087512,1135.69233554852
1,1023.73335348257,1161.97479959078
0,867.148311559261,1113.46760456988
2,1116.81122580608,1038.94536888139
1,1062.6801430518,1091.07860804939
1,1031.564149685,1070.87141637988
1,1124.22201684497,1074.74609843457
2,1052.42348353481,1047.57651646519
3,1145.44059053588,1050.76168043372
0,883.929321710984,1111.3085680914
4,1224.49804116429,1063.28170136936
0,996.969121150027,1105.4809974714
1,1049.69634124367,1102.86623136845
3,1312.75918162706,1047.81313711181
1,1051.07564573608,1113.80437999476
0,1052.1400294164,1071.17558536398
3,1172.62108728859,1030.5807270989
0,1014.8131264862,1083.57336553996
1,1126.33998026213,1069.74379294695
2,979.520068373844,1125.47517583117
2,1046.80420446571,1050.55107100759
3,1103.39219382168,1013.08900581667
1,1054.73602545743,1087.15510371869
1,1036.58892591589,1062.92414119924
2,1143.14523557859,1053.21953462543
1,1058.85293322804,1099.52609955424
0,924.431021321782,1071.38994664143
0,1007.96855592931,1155.7515053497
0,947.366060568138,1088.38789543768
0,905.250057195828,1120.4506530577
1,1043.36573645157,1057.41660364446
0,1121.81966177274,1078.18033822726
1,1023.41264896053,1076.58735103947
0,920.234599540277,1168.78701099109
2,1093.65961391376,1064.55847464702
3,1171.1521906423,1061.42762294673
0,1014.08195834769,1126.85123474005
0,1069.47503072713,1101.50369284944
0,981.39537595718,1094.44978121501
3,1012.49559189522,1130.81419738639
6,1227.02669439389,1112.1215257558
0,833.401936426092,1164.74500569685
0,1036.62449920551,1127.52557489768
0,971.37934316767,1087.14416886024
0,1023.85373620764,1118.02530620191
2,1108.60063039641,1053.12782577586
0,893.494495397571,1087.29988303801
0,937.97433403173,1072.25629339131
0,987.095151786659,1154.00828185226
1,1016.16080408168,1096.01641200349
1,1060.85407428351,1089.14592571649
0,1019.20401819959,1122.49074008598
0,984.125078191658,1081.65671437229
1,993.920696833641,1055.77764489613
4,1432.01330921959,1036.16891997252
2,977.491722465064,1134.31960794534
2,1093.51727581535,1048.04226344982
0,1116.88102643413,1079.96704031516
3,1079.50130455796,1061.46838663111
1,1030.42277779136,1073.57960197088
2,1152.75778764598,1047.8557014711
4,1436.49386524009,946.136736351796
0,919.014370414818,1086.37587231084
0,1132.48407531792,1090.8171520708
1,1234.39727590922,1105.90393555773
0,889.352856709229,1176.53011997598
0,933.064660579517,1078.54666000795
1,990.003206299824,1059.43149066088
1,1045.9618652295,1054.83351141431
4,1145.46402962723,1066.6771508466
2,1020.55037089476,1083.2007961927
3,1365.67010688886,972.953488616762
1,1070.54748336237,1026.20265473752
2,1180.70690277965,992.573893342641
1,1107.2998350562,1042.58038431948
0,1017.17537472451,1053.08405574031
2,1069.26448222134,1035.62423860839
0,1015.37370098863,1044.14762060204
0,983.219212638504,1025.81284998087
1,1021.9645827376,1021.10989776748
1,1215.76147202348,1034.97302121202
1,1102.54253421087,1047.87009094412
1,1171.11665070132,1030.59176222108
2,1260.27703920361,1033.11986134837
0,1045.89748112829,1062.34778293363
2,1189.89621377905,988.183074862296
1,1022.98656132154,1027.01343867846
0,1016.0413421624,1036.59366759927
0,1003.06095923048,1081.30211585373
3,1236.8203376696,1004.07838204782
2,1247.55268384746,975.801096645577
2,1094.8427028828,1065.44081406127
1,1079.39660406153,1098.77058393827
2,1136.78387598083,1035.20464921447
3,1194.23170494894,1082.31909598133
5,1266.26481332982,927.130776775593
0,1051.24430796027,1053.83929666775
1,1054.29446398503,1044.55865292348
2,1080.73961840327,1053.59446843756
1,1140.0342232943,1086.73372576724
0,1043.55024279033,1091.87701261777
2,1110.1709840925,1090.4964015259
2,1218.40649215362,1045.84206571132
3,1110.83885981438,1093.72916553609
2,1048.80843539799,1173.78069658356
0,928.262186589594,1081.90315574365
3,1047.45784860803,1102.54215139197
2,1064.54276266285,1153.30483528464
0,956.355179313111,1123.75294197681
0,924.112545462749,1105.88888774367
0,909.516763724085,1168.05107494131
2,1193.71651211209,1105.22685352898
0,1001.01011918052,1081.90939519111
1,1073.98659160159,1074.61849964764
4,1204.67945681854,1110.68163275026
2,1093.7081329482,1064.40984480803
1,1115.18560078462,1134.81439921538
1,992.798419409285,1145.48315276894
1,1052.61040406265,1046.96388229913
0,931.371901698706,1079.75015591876
1,1044.62391359019,1058.07111581122
0,892.519417730201,1117.76604459084
3,1177.73962469887,1112.06514076337
0,958.135816872558,1043.88590784591
1,1090.08053221708,1063.27460748529
3,1154.14548220571,1116.69736788838
2,1153.43975247262,1058.48470966365
1,1101.89754877662,1047.83417557177
2,1025.08584778336,1137.27874994675
2,1129.48425802921,1074.67538421392
1,1032.36279075052,1104.48740453895
0,993.229758478093,1082.79907489034
1,1007.05466079728,1042.08422247302
1,986.828025628375,1110.95383979196
1,925.024688839542,1115.73582156869
0,932.15078551056,1063.01506319491
1,1011.15010704983,1092.21038959615
1,1012.55825392896,1116.36019965241
0,902.469361595282,1179.33063920841
3,1252.85631441527,1072.88284479651
3,1143.38615876589,1092.25358140038
1,1084.38982117612,1063.23684958604
0,907.72183161958,1118.65649283816
1,1018.65869580098,1099.37100790569
0,991.929731514989,1064.28312013115
2,1085.07353616182,1057.37572960251
1,935.969622944044,1131.197945566
1,1048.19499812381,1088.36486668006
1,994.505655361683,1055.87261452503
2,1208.87058508459,1132.80853634836
0,1047.51506388366,1109.28866151377
0,1098.60860744039,1116.35737998364
2,1059.66138936379,1089.35877479355
0,975.965935382969,1111.76747526606
3,1127.28654008409,1013.95913610609
1,997.341910469161,1176.76437709979
1,1073.834143139,1072.71108026416
3,1188.84592686468,1024.92110465377
1,1024.51146034557,1073.61350860152
0,946.332151904338,1077.21194815021
1,1021.97984276932,1074.11455990403
1,1033.35391725304,1138.39242403266
0,1004.27911606264,1047.90519062212
4,1231.6645466365,1057.27419063585
2,1169.95817901411,1072.56170616729
0,921.232455487891,1062.45759821825
0,994.27087130929,1141.03634531247
0,865.364551736132,1127.98159231691
1,1138.14138596552,1062.12308805774
0,965.642513002116,1124.79115611852
0,897.050771378785,1118.4571936919
0,856.259061069046,1104.16580475883
1,1015.79129944652,1080.38375223041
0,869.181147474047,1143.72902090139
1,1034.34536848427,1069.81317746163
1,1100.42318561447,1049.57681438553
1,1119.10915652993,1079.18067668504
1,1030.83972619522,1117.74123264746
2,1007.98982634158,1090.38314470601
2,1045.24528937801,1064.17450253846
3,1123.68938041224,1032.43343322749
0,940.335149725022,1109.66485027498
1,1002.90177661966,1081.58187212367
1,1052.5517378298,1045.69192149373
4,1229.57187546054,1102.73158142004
1,967.836863385718,1079.34679530412
1,1139.63437821989,1060.36562178011
1,1078.03014208236,1077.27182240519
0,1081.84389109285,1084.46575881643
0,1006.50205717645,1076.53706945593
0,946.855547476109,1064.92758445026
0,923.938346806042,1163.82297788086
3,1111.22131154371,1078.71515904825
4,1317.74610385714,1053.09392991772
2,1106.35822046873,1091.02506347163
1,1043.71652109862,1097.9179498642
3,1176.53846410838,1097.82476901662
3,1190.30929151062,1063.82963738259
1,1072.55577508084,1078.07250235403
0,1048.63016989809,1123.89804771349
3,1183.92794251673,1021.35137641905
1,1063.10950742618,1117.94929012373
3,1118.98690631805,1072.20550365066
1,1090.30289238168,1061.5127767715
1,1056.73669227002,1116.87246551191
1,1055.99168808219,1044.34623558188
0,939.119078437217,1102.74390841484
0,935.613695082559,1060.50686013349
5,1245.2298394101,1065.02770103137
0,1094.37645918673,1105.62354081327
0,869.63483473021,1122.15999938125
0,958.26423609277,1108.64258072909
1,971.645937668517,1084.82825687072
0,900.627694619626,1093.80354688547
1,1084.6554491979,1064.40090104879
2,1060.17393499141,1090.05284407439
1,935.047945953457,1134.15304561028
0,1246.19498178752,1126.0896576236
1,937.41139464341,1151.11519270287
4,1131.51866696625,1008.04789833206
1,1070.06975325536,1075.58739502728
1,1035.84093378449,1065.75850007524
3,1365.57980466309,1025.29915974612
1,984.671934113511,1067.49426400292
2,1081.44051301456,1053.56040602459
0,921.633326576813,1109.00540232316
1,1145.47491346905,1054.32256346032
0,995.190362047171,1059.98905006413
3,1449.04919407959,1070.25606431577
3,1095.07944826887,1001.52853801536
2,1078.66107250853,1068.88796145645
0,921.762813656745,1139.08580349632
4,1244.8019123357,1090.626477981
0,984.685254487079,1085.52440390998
3,1270.04626926521,1039.8787485344
2,1052.8935137852,1096.82885858458
2,1052.5672087408,1097.71478109923
3,1032.73369710965,1102.79246553338
0,1010.2501869251,1118.13474192571
1,1015.33719412397,1092.219012803
2,1135.65733855549,1067.50580414114
1,1103.70640274446,1089.4671032061
2,1104.42805379399,1048.84295020214
1,1073.6026417892,1076.98342503315
4,1045.86672895742,1139.96893340724
1,947.162741785558,1087.21915647866
0,1040.88036663757,1101.17206972666
2,1059.46699959851,1088.68928006167
1,970.587152447605,1098.24637260172
0,913.215045645628,1074.93478225791
1,1009.05809464699,1094.44146989839
0,865.483390949407,1160.44446737017
0,912.640812855875,1131.31441407393
2,1168.32812571509,1074.97317975782
4,1108.32088340616,1093.76997684001
0,1086.46006761344,1072.14717467365
2,1014.84355157021,1088.31370885954
1,990.578884250065,1131.7160163526
2,1123.42745807168,1083.51378089801
0,1165.19982439038,1075.24290898219
0,916.956547512606,1129.55856344719
2,1100.52347353292,1037.31885645368
1,1114.33546318381,1083.53164821788
2,1137.83539458091,1062.71301762253
1,1023.12915092145,1078.42313669362
3,1159.81002653174,1070.67914454024
1,1031.38381173508,1101.87564051171
1,982.242428887047,1106.04411993924
0,915.718438686771,1099.02237987532
1,1254.8954409684,1046.15001508578
2,1074.76092886458,1060.97974489542
0,957.873892663224,1059.83295068305
2,1151.54041022006,1043.18975910612
0,931.850094053671,1072.38455249243
2,1097.84904012962,1101.67724834006
1,1053.23630995573,1091.3533029462
1,1145.69387141055,1054.78535395374
1,975.547427325505,1140.67925534051
1,1010.4704037913,1099.53905486853
2,1094.63038239107,1106.79158217848
0,930.797121432553,1096.3718247421
3,1282.65399916946,1035.90315376388
1,952.246187055365,1101.97776285956
2,1146.15908851859,1104.46215840889
0,942.491377398983,1085.05050474324
1,1052.53898641472,1108.15165285077
0,983.21799431665,1075.66689864292
2,1080.40436520556,1125.92073736785
2,1118.92348206003,1086.0145235459
1,949.673928010189,1100.32607198981
1,1140.76510990674,1093.32463078207
0,904.751601173926,1120.33081842463
1,1139.70195131375,1061.9061977204
1,1090.93240223026,1060.14552838246
1,987.198928606583,1063.78530030725
1,1136.92199508515,1108.64165935495
1,1032.67553928226,1106.66366092542
1,1096.5751194772,1055.03344059162
0,926.269204535333,1131.35842277235
2,1062.17784577562,1047.4484110427
0,1172.73897450414,1068.89248068816
1,1015.73477448555,1114.28283714153
0,966.082262815607,1089.65470139723
1,1090.67170744717,1061.92216161506
2,998.775409611954,1101.81344902551
3,1092.39724831245,1035.67237679478
1,1078.46091444449,1071.27414302204
0,996.192892909532,1077.96395977618
2,1218.30129417618,1078.27351501497
3,1165.50254417118,1075.31912358546
0,955.076190317095,1069.46616875955
1,1087.10613683344,1107.74138574152
0,985.932843209994,1158.43800367263
2,1104.61770455722,1037.69222997882
1,997.852865238049,1052.35481398986
2,1148.26476223899,1046.31177713318
0,922.915941414333,1119.91348894662
4,1093.56808735395,1081.47863729763
1,1077.57034779146,1069.02465498679
1,983.565920949297,1072.48361087449
0,902.569420180971,1126.68873904549
1,1131.07467610107,1076.61152210662
2,1060.64230571335,1086.14106847625
1,1095.70326521849,1054.24402124842
2,1183.52234428533,1073.21665707787
1,1096.28397311031,1054.22295574965
2,1188.4910541102,1046.94886064561
0,1011.67610900831,1081.06867464485
0,808.007021681856,1166.99372358631
1,1111.77560241594,1093.77819490386
0,943.924937716846,1063.10805048649
2,1031.25529204544,1070.26608863362
0,932.02209359945,1132.23523867006
1,1047.40367173959,1052.94360421686
1,922.372588757914,1117.17452929373
1,1041.67684749341,1128.64106478494
1,1144.80741196058,1092.1199357542
0,966.07482206847,1075.01961774228
0,1036.8173711092,1123.44456821151
1,1071.01657093933,1082.23002603399
1,977.575576929762,1075.25617796406
2,1056.34791210171,1093.81949340529
1,1136.45847229086,1065.61518242405
0,974.275199579489,1100.90151187751
2,1058.54888462595,1088.25210751434
2,1194.21734993605,1053.67069403064
2,1149.85036475871,1037.38677679499
2,1023.7705791792,1066.58151682617
3,1162.73427264543,1021.60378075018
2,1092.15028281903,1057.84971718097
1,1038.04392740755,1099.11622320647
0,894.174304887233,1087.83211950552
0,971.048673855167,1095.30565931363
1,1029.42316173041,1078.59606318568
2,1147.37829419277,1059.1238176467
2,1073.78573358004,1081.71669212795
1,1099.32523383502,1089.18956066261
1,1012.70589262841,1098.53583330933
0,948.564532893271,1134.02527861581
0,892.971328319101,1145.67660599704
1,1042.84994291535,1057.6824105663
3,1102.45788797598,1030.65436460891
